
Equipo         : CLASIFICADOR_ESPIRAS_04 
Lugar          : -35.5183, -58.2964      
Descripcion    : RP20 Ranchos            
Fecha Inicio   : 14/12/24 00:00:00       
Archivo        : REG00165.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : Chascomus -Ranchos      
        VIA 2  : Ranchos - Chascomus     
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
06:21:52 1 0 2 054 1285 1.56
06:23:32 1 0 1 081 0504 0.34
06:25:25 1 1 2 117 0280 0.06
06:25:25 1 0 1 117 0521 0.99
06:28:46 1 0 1 090 0600 0.87
06:32:43 1 0 1 047 0450 1.30
06:33:09 1 0 2 100 0471 1.01
06:33:20 1 0 1 069 0797 0.54
06:33:52 1 0 2 096 0554 0.54
06:34:58 1 0 2 051 0515 1.55
06:35:10 1 0 2 056 0513 1.37
06:36:15 1 0 2 062 1173 0.99
06:38:53 1 0 2 056 0685 1.06
06:38:55 1 0 1 079 0605 0.39
06:39:11 1 0 2 052 0454 1.10
06:39:15 1 1 2 062 1327 0.16
06:39:16 1 0 1 061 1544 1.50
06:42:14 1 0 1 075 0470 1.33
06:42:29 1 0 2 047 1759 0.62
06:42:31 1 1 1 075 0612 0.27
06:43:44 1 0 1 080 0478 1.41
06:44:32 1 0 2 084 0491 1.21
06:46:03 1 0 1 087 0527 1.30
06:50:53 1 0 2 079 0576 0.63
06:53:10 1 0 1 091 0447 1.13
06:53:26 1 0 2 069 0549 1.19
06:55:23 1 1 2 113 0360 0.17
06:55:23 1 0 1 114 0515 0.65
06:55:38 1 0 1 066 1860 0.70
06:56:13 1 0 1 044 0542 1.64
06:57:11 1 0 2 036 0786 0.53
07:00:05 1 0 2 075 0512 1.55
07:01:28 1 1 1 070 0382 0.29
07:01:28 1 0 2 070 0442 0.52
07:03:36 1 0 2 081 0484 1.12
07:04:38 1 1 1 055 1377 0.20
07:04:38 1 0 2 053 1494 1.22
07:05:38 1 0 1 106 0477 1.28
07:07:56 1 0 2 065 0472 1.26
07:16:22 1 0 2 064 0555 0.53
07:17:52 1 0 1 083 0575 0.45
07:18:27 1 0 2 065 0530 1.22
07:19:34 1 0 2 075 1142 0.54
07:19:34 1 3 1 000 0000 0.05
07:19:37 1 0 2 056 1865 0.47
07:20:21 1 0 2 063 0831 0.45
07:20:54 1 0 2 051 1893 0.42
07:23:53 1 0 1 049 0532 0.73
07:24:47 1 0 2 066 0483 1.14
07:25:20 1 0 2 066 0584 0.79
07:26:38 1 1 2 101 0374 0.09
07:26:38 1 0 1 101 0568 0.53
07:26:41 1 0 1 093 0679 0.94
07:26:46 1 0 1 091 0601 0.88
07:30:02 1 0 2 083 0431 0.66
07:30:27 1 0 2 057 0518 1.13
07:31:38 1 0 1 096 0479 1.08
07:32:06 1 0 1 081 0763 1.05
07:32:29 1 0 2 083 0568 0.38
07:36:43 1 0 2 052 0701 0.69
07:36:52 1 0 2 084 0574 0.74
07:37:28 1 0 1 105 0591 0.40
07:38:29 1 0 2 073 0470 0.99
07:40:24 1 0 2 097 0537 1.34
07:40:35 1 1 2 083 1305 0.11
07:40:36 1 0 1 082 1555 1.74
07:40:39 1 0 2 073 0538 1.38
07:41:16 1 0 2 095 0601 0.88
07:41:33 1 0 2 095 0488 1.19
07:41:53 1 0 2 058 0507 1.27
07:41:59 1 0 2 055 0527 1.19
07:42:36 1 1 2 101 0272 0.08
07:42:36 1 0 1 101 0508 0.56
07:42:40 1 0 1 065 0521 1.43
07:43:06 1 0 2 082 0611 0.93
07:44:41 1 0 2 065 0569 0.89
07:45:56 1 0 1 096 0594 0.82
07:48:54 1 1 2 073 0280 0.07
07:48:54 1 0 1 073 0492 0.80
07:50:31 1 0 1 086 0580 1.21
07:50:43 1 0 1 068 0503 1.14
07:52:58 1 1 1 047 0427 0.16
07:52:58 1 0 2 047 0501 0.26
07:55:50 1 0 1 097 0524 1.07
07:56:00 1 0 1 032 0579 0.99
07:57:31 1 0 2 079 0497 0.65
07:57:59 1 0 2 075 0797 0.44
07:58:01 1 0 2 074 0571 1.30
07:58:03 1 0 2 071 0596 0.92
07:58:20 1 0 1 060 0586 0.69
07:58:21 1 0 1 056 0904 1.17
07:58:47 1 0 2 019 1249 0.19
07:58:54 1 0 1 077 0472 1.28
07:59:05 1 0 2 054 0499 1.45
07:59:11 1 0 1 072 0509 1.38
07:59:34 1 0 1 076 0518 1.51
07:59:49 1 0 1 067 0835 0.70
08:00:43 1 0 2 057 0702 1.43
08:03:08 1 0 1 095 0153 0.05
08:03:10 1 0 2 070 0522 1.48
08:03:34 1 0 2 072 0542 1.18
08:04:10 1 0 2 087 0527 1.32
08:04:51 1 0 2 081 0577 1.36
08:07:14 1 0 2 052 0444 1.13
08:10:44 1 0 2 050 0570 0.87
08:11:07 1 0 2 050 0460 1.49
08:12:26 1 0 1 056 0093 0.05
08:14:45 1 0 2 075 0471 1.20
08:17:10 1 0 1 075 0794 0.66
08:17:47 1 0 2 055 1825 0.38
08:18:08 1 0 1 028 0585 0.84
08:18:26 1 0 2 084 0518 1.08
08:19:05 1 0 2 086 0464 1.06
08:20:31 1 1 2 081 0589 0.97
08:22:06 1 0 2 062 0505 1.49
08:22:38 1 0 1 108 0520 0.52
08:22:53 1 0 2 063 0514 1.10
08:23:24 1 0 1 055 0457 1.09
08:23:31 1 0 1 049 0467 1.10
08:25:41 1 0 1 070 0500 1.29
08:27:33 1 0 1 072 0510 1.15
08:27:44 1 0 1 071 0534 1.46
08:27:59 1 0 2 077 0535 0.55
08:28:19 1 0 2 083 0576 0.88
08:29:25 1 0 2 073 0450 1.12
08:31:41 1 1 2 075 0276 0.13
08:31:41 1 0 1 075 0425 0.40
08:31:55 1 0 1 105 0627 1.10
08:31:56 1 0 2 087 0512 1.15
08:32:09 1 0 2 053 0505 1.17
08:32:10 1 0 2 053 0548 0.87
08:32:12 1 1 1 064 0267 0.14
08:32:12 1 0 2 063 0395 0.62
08:33:22 1 0 2 097 0726 1.12
08:37:42 1 0 1 068 0553 0.55
08:40:12 1 0 2 080 0501 0.91
08:40:23 1 0 1 084 0548 0.76
08:40:50 1 1 2 090 0461 0.20
08:40:50 1 0 1 091 0501 0.22
08:40:52 1 0 1 066 0534 1.48
08:41:00 1 0 1 072 0856 1.46
08:41:48 1 0 1 085 0505 1.22
08:42:11 1 0 2 076 0588 0.70
