
Equipo         : CLASIFICADOR_ESPIRAS_02 
Lugar          : -34.8907, -57.9107      
Descripcion    : Tiro Federal sentido LP 
Fecha Inicio   : 16/12/24 18:25:32       
Archivo        : REG03332.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : LP lenta                
        VIA 2  : LP rapida               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
18:25:32 1 0 1 068 0413 0.43
18:25:40 1 0 2 090 0468 0.71
18:25:42 1 0 1 061 0474 1.06
18:25:45 1 0 2 072 0327 0.16
18:25:45 1 0 1 071 0273 0.11
18:25:49 1 0 1 068 0513 0.86
18:25:54 1 0 1 075 0451 0.76
18:26:21 1 0 2 061 0495 0.95
18:26:24 1 0 1 069 0455 1.10
18:26:37 1 0 2 094 1241 0.73
18:27:06 1 0 1 062 0437 0.61
18:27:06 1 0 2 075 0505 1.10
18:27:14 1 0 2 078 0511 1.14
18:27:15 1 0 1 070 0499 1.23
18:27:17 1 0 2 074 0469 0.92
18:27:19 1 0 1 079 0493 1.14
18:27:21 1 0 2 082 0506 1.06
18:27:24 1 0 1 048 0478 1.20
18:27:28 1 0 2 061 0496 1.08
18:27:29 1 0 2 066 0454 1.12
18:27:30 1 0 1 056 0495 1.06
18:27:35 1 0 2 074 0444 0.81
18:27:38 1 0 2 073 0501 1.09
18:27:45 1 0 1 057 0495 1.06
18:27:51 1 0 1 046 0491 1.23
18:27:53 1 0 2 077 0485 1.05
18:27:54 1 0 2 076 0484 1.23
18:27:58 1 0 1 068 0371 0.21
18:28:31 1 0 1 065 0424 0.56
18:28:33 1 0 2 083 1168 0.50
18:28:49 1 0 1 059 0453 1.11
18:28:54 1 0 2 107 0495 0.87
18:29:07 1 0 2 098 0468 1.01
18:29:10 1 0 1 062 0455 1.18
18:29:20 1 0 2 083 0495 0.95
18:29:34 1 0 1 058 0506 0.93
18:29:40 1 0 2 068 0438 0.92
18:29:44 1 0 1 051 0483 0.93
18:29:44 1 0 2 071 0496 1.30
18:29:53 1 0 2 086 0470 1.05
18:29:56 1 0 2 080 0478 1.18
18:30:02 1 0 1 056 0572 1.00
18:30:16 1 0 2 093 0471 1.11
18:30:21 1 0 2 088 0458 0.97
18:30:23 1 0 1 054 0480 0.80
18:30:25 1 0 2 092 0506 1.05
18:30:33 1 0 1 073 0477 0.88
18:30:34 1 0 2 076 0536 1.31
18:30:37 1 0 2 079 0485 0.71
18:30:39 1 0 1 061 0459 0.67
18:30:47 1 0 2 069 0514 1.35
18:30:48 1 2 1 000 0000 0.05
18:30:56 1 0 1 052 0480 1.03
18:31:00 1 0 1 056 0474 1.30
18:31:02 1 0 2 072 0472 1.00
18:31:04 1 0 2 070 0509 1.01
18:31:06 1 0 1 055 0498 1.28
18:31:17 1 0 1 054 0457 1.08
