
Equipo         : CLASIFICADOR_ESPIRAS_02 
Lugar          : -34.8907, -57.9107      
Descripcion    : Tiro Federal sentido LP 
Fecha Inicio   : 16/12/24 07:40:16       
Archivo        : REG03313.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : LP lenta                
        VIA 2  : LP rapida               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
07:40:16 1 0 2 097 0578 0.69
07:40:16 1 0 2 081 0522 0.96
07:40:18 1 0 1 078 0460 0.70
07:40:24 1 0 1 065 0478 0.80
07:40:25 1 0 2 090 0465 1.06
07:40:27 1 0 2 086 0492 0.88
07:40:30 1 0 2 066 0441 0.98
07:40:31 1 2 1 000 0000 0.07
07:40:33 1 0 2 083 0464 1.02
07:40:33 1 0 1 097 0447 0.77
07:40:33 1 0 2 075 0487 0.92
07:40:39 1 0 2 082 0467 1.20
07:40:40 1 0 2 081 0481 1.36
07:40:41 1 0 1 055 0116 0.06
07:40:44 1 0 1 061 0439 1.09
07:40:46 1 0 1 059 0489 1.11
07:40:46 1 0 2 076 0463 0.99
07:40:48 1 0 2 075 0529 1.15
07:40:48 1 0 1 068 0480 1.04
07:40:49 1 0 2 071 0464 0.79
07:40:50 1 0 2 069 0469 1.15
07:40:51 1 0 1 071 0423 0.60
07:40:53 1 0 2 076 0453 1.06
07:40:56 1 0 2 090 0499 1.17
07:40:56 1 0 2 089 0453 1.30
07:40:57 1 0 1 070 0417 1.05
07:41:03 1 0 2 070 0481 0.96
07:41:04 1 0 2 071 0473 0.97
07:41:05 1 0 1 052 0455 0.96
07:41:06 1 0 2 082 0513 1.16
07:41:06 1 0 1 052 0472 1.18
07:41:08 1 0 1 063 0394 0.48
07:41:10 1 0 1 064 0510 0.71
07:41:11 1 0 1 057 1181 0.74
07:41:12 1 0 2 076 0466 0.75
07:41:14 1 2 2 000 0000 0.07
07:41:14 1 0 1 059 0514 0.93
07:41:17 1 0 1 061 0441 1.08
07:41:19 1 0 2 063 0461 0.88
07:41:22 1 0 2 063 0448 0.98
07:41:23 1 0 2 064 0553 0.60
07:41:26 1 0 2 072 0486 1.05
07:41:27 1 0 2 075 0260 0.09
07:41:27 1 0 1 075 0363 0.26
07:41:29 1 0 1 059 0523 0.78
07:41:29 1 0 2 078 0489 0.87
07:41:31 1 0 2 074 0442 1.14
07:41:33 1 0 2 072 0495 1.15
07:41:36 1 0 2 072 0479 0.48
07:41:39 1 0 2 064 0457 1.03
07:41:40 1 0 2 067 0497 1.30
07:41:42 1 0 2 068 0454 1.03
07:41:44 1 0 1 040 1391 0.53
07:41:45 1 0 2 058 0618 1.15
07:41:45 1 0 1 041 0404 0.88
07:41:47 1 0 1 040 0465 0.73
07:41:49 1 0 1 042 0417 1.10
07:41:52 1 0 1 060 0477 1.01
