
Equipo         : CLASIFICADOR_ESPIRAS_02 
Lugar          : -34.8907, -57.9107      
Descripcion    : Tiro Federal sentido LP 
Fecha Inicio   : 17/12/24 00:00:02       
Archivo        : REG03337.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : LP lenta                
        VIA 2  : LP rapida               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
00:00:02 1 0 2 063 0464 1.02
00:00:45 1 0 2 085 1242 0.73
00:00:49 1 0 1 058 0437 0.76
00:01:24 1 0 1 049 0446 1.20
00:01:26 1 0 1 048 0482 1.33
00:01:50 1 0 2 073 0487 0.95
00:02:45 1 0 1 048 0473 0.65
00:03:17 1 0 2 076 0505 1.28
00:03:40 1 0 1 064 0483 1.14
00:03:54 1 0 1 045 0486 1.14
00:04:33 1 0 1 060 0459 0.93
00:05:09 1 0 1 054 0451 0.92
00:06:04 1 0 1 056 0443 1.16
00:06:16 1 0 2 084 0435 0.61
00:06:18 1 0 1 065 0415 0.55
00:06:29 1 0 2 094 0500 0.91
00:06:30 1 0 1 071 1166 0.74
00:07:22 1 0 1 065 0475 1.26
00:07:50 1 0 1 046 0124 0.07
00:07:57 1 0 2 060 0435 0.98
00:08:28 1 0 2 059 0444 0.99
00:08:34 1 0 2 054 0428 0.55
00:08:48 1 0 1 097 0462 0.55
00:09:34 1 0 1 064 0491 1.22
00:10:08 1 0 1 054 0481 1.02
00:10:44 1 0 1 058 0137 0.10
00:11:42 1 0 1 048 0496 1.27
00:12:26 1 0 1 062 0429 0.35
00:12:45 1 0 2 107 0485 1.11
00:12:50 1 0 2 090 0450 1.14
00:13:28 1 0 2 061 0498 1.19
00:13:55 1 0 1 063 0807 0.41
00:14:12 1 0 2 112 0454 0.73
00:14:20 1 0 1 049 0520 1.42
00:14:24 1 0 1 046 0086 0.06
00:14:36 1 0 1 070 0489 1.07
00:15:48 1 0 1 052 0460 1.27
00:16:15 1 0 1 061 0488 0.67
00:17:29 1 0 1 092 0524 0.88
00:17:47 1 0 1 066 0442 0.78
00:17:53 1 0 2 073 0447 0.45
00:18:14 1 0 1 065 0461 0.88
00:18:18 1 0 1 066 0461 0.93
00:18:39 1 0 2 105 0494 0.98
00:18:55 1 0 1 060 0505 0.73
00:19:07 1 0 2 068 0445 1.11
00:19:10 1 0 1 055 0529 0.93
00:20:36 1 0 1 080 0501 1.16
00:20:44 1 0 1 067 0452 1.15
00:21:08 1 0 1 055 0487 1.10
00:21:17 1 0 2 060 0522 1.47
00:21:19 1 0 1 053 0475 1.16
00:21:21 1 0 1 060 0466 0.92
00:21:46 1 0 2 088 0444 0.94
00:22:20 1 0 1 081 0472 0.82
00:23:10 1 0 2 102 0500 1.10
00:23:30 1 0 1 044 0478 0.94
00:23:40 1 0 2 083 0474 0.91
