
Equipo         : CLASIFICADOR_ESPIRAS_02 
Lugar          : -34.8907, -57.9107      
Descripcion    : Tiro Federal sentido LP 
Fecha Inicio   : 16/12/24 19:10:13       
Archivo        : REG03333.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : LP lenta                
        VIA 2  : LP rapida               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
19:10:13 1 0 2 059 0495 1.07
19:10:13 1 0 2 066 0465 1.07
19:10:14 1 0 1 072 0491 1.26
19:10:17 1 0 1 060 0509 1.25
19:10:27 1 0 1 061 0444 1.10
19:10:30 1 0 1 063 0486 1.29
19:10:35 1 0 2 064 0502 1.18
19:10:39 1 0 2 070 0521 1.04
19:10:46 1 0 2 059 0480 1.17
19:10:48 1 2 1 000 0000 0.06
19:10:49 1 0 2 059 0478 1.04
19:10:50 1 0 1 059 0445 0.81
19:10:50 1 0 2 059 0450 1.03
19:10:55 1 0 1 050 0099 0.06
19:10:59 1 0 1 057 0493 1.12
19:11:07 1 0 1 049 0480 1.04
19:11:11 1 0 1 035 0029 0.08
19:11:13 1 0 1 049 0468 1.14
19:11:13 1 0 2 111 0524 0.82
19:11:21 1 0 1 049 0486 1.25
19:11:22 1 0 2 088 0467 1.12
19:11:38 1 0 2 058 0464 1.10
19:11:51 1 0 2 067 0508 0.97
19:11:52 1 0 1 063 1164 0.76
19:11:54 1 0 2 070 0456 0.97
19:11:58 1 0 2 069 0452 0.72
19:12:23 1 0 2 063 0448 0.70
19:12:26 1 0 2 076 0504 1.08
19:12:30 1 0 1 069 0457 0.79
19:12:33 1 0 1 066 0504 1.21
19:12:34 1 0 2 098 0512 1.19
19:12:38 1 0 1 051 0519 1.46
19:12:51 1 0 1 077 0497 1.15
19:13:03 1 0 1 065 0466 0.71
19:13:05 1 0 1 066 0470 1.19
19:13:07 1 0 2 088 0492 1.14
19:13:09 1 0 1 067 0446 0.96
19:13:11 1 0 2 076 0498 1.21
19:13:15 1 0 2 076 0459 1.16
19:13:17 1 0 1 054 0451 1.18
19:13:19 1 0 1 064 0495 1.06
19:13:20 1 0 2 073 0507 0.78
19:13:20 1 0 1 068 0469 0.96
19:13:21 1 0 2 076 0492 1.10
19:13:22 1 0 2 074 0503 1.21
19:13:27 1 0 2 074 0103 0.06
19:13:28 1 0 1 046 0450 1.09
19:13:33 1 0 1 074 0468 0.87
19:13:33 1 0 2 069 0513 1.12
19:13:37 1 0 1 069 0476 1.19
19:13:45 1 0 2 085 0464 0.93
19:13:50 1 0 1 066 0501 1.06
19:14:05 1 0 1 056 0493 1.24
19:14:08 1 0 2 068 0578 0.92
19:14:10 1 0 2 075 0458 0.76
19:14:23 1 0 1 052 0492 0.55
19:14:29 1 0 2 061 0509 1.05
19:14:37 1 0 1 064 1192 0.74
