
Equipo         : CLASIFICADOR_ESPIRAS_02 
Lugar          : -34.8907, -57.9107      
Descripcion    : Tiro Federal sentido LP 
Fecha Inicio   : 17/12/24 13:24:15       
Archivo        : REG03351.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : LP lenta                
        VIA 2  : LP rapida               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
13:24:15 1 0 1 056 0486 1.15
13:24:15 1 0 1 061 0399 0.51
13:24:17 1 0 2 075 0469 0.76
13:24:18 1 0 2 077 0443 0.94
13:24:19 1 0 2 079 0489 1.05
13:24:22 1 0 1 061 0446 1.01
13:24:27 1 0 1 069 0507 1.01
13:24:27 1 0 2 072 0428 0.91
13:24:32 1 0 2 076 0459 1.23
13:24:34 1 0 1 070 0485 1.00
13:24:38 1 0 2 076 1247 0.77
13:24:43 1 0 2 074 0476 1.12
13:24:46 1 0 1 074 0470 1.14
13:24:51 1 0 2 065 0473 1.07
13:24:54 1 0 1 055 0454 1.09
13:24:59 1 0 1 066 0511 0.99
13:25:09 1 0 1 065 0465 1.14
13:25:11 1 0 2 090 0487 1.15
13:25:14 1 0 1 070 0573 0.87
13:25:16 1 0 2 083 0516 1.21
13:25:18 1 0 2 080 0521 1.00
13:25:20 1 0 2 080 0252 0.08
13:25:20 1 0 1 079 0367 0.24
13:25:26 1 0 2 079 0516 0.98
13:25:26 1 0 1 060 0462 1.24
13:25:29 1 0 1 061 0089 0.07
13:25:39 1 0 2 085 0504 1.01
13:25:43 1 0 2 079 0570 0.96
13:25:48 1 0 2 070 0467 1.18
13:25:50 1 0 2 071 0422 0.97
13:25:54 1 0 1 054 0607 1.19
13:25:56 1 0 2 065 0527 0.50
13:26:03 1 0 1 050 0556 0.58
13:26:06 1 0 2 093 0631 1.19
13:26:07 1 0 1 053 0439 1.02
13:26:09 1 0 2 089 0474 1.04
13:26:09 1 0 1 074 0412 0.74
13:26:12 1 0 2 086 0513 1.01
13:26:15 1 0 1 099 0489 1.21
13:26:15 1 0 2 085 0505 1.18
13:26:19 1 0 2 093 0500 1.03
13:26:20 1 0 1 080 0476 0.83
13:26:28 1 0 1 072 0150 0.06
13:26:36 1 0 1 054 0437 0.83
13:26:37 1 0 2 079 0500 0.52
13:26:38 1 0 2 087 0529 1.19
13:26:45 1 0 1 066 0483 0.48
13:26:48 1 0 1 056 1214 1.30
13:26:51 1 0 2 070 0426 0.77
13:26:53 1 0 2 082 0546 1.18
13:27:01 1 0 2 082 0555 0.80
13:27:04 1 0 1 054 0432 1.06
13:27:06 1 0 1 054 0565 0.80
13:27:07 1 0 2 078 0494 1.11
13:27:11 1 0 1 061 0482 1.05
13:27:15 1 0 1 059 0127 0.05
13:27:20 1 0 2 071 0480 0.82
13:27:21 1 0 2 076 0478 1.19
