
Equipo         : CLASIFICADOR_ESPIRAS_02 
Lugar          : -34.8907, -57.9107      
Descripcion    : Tiro Federal sentido LP 
Fecha Inicio   : 17/12/24 11:08:30       
Archivo        : REG03347.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : LP lenta                
        VIA 2  : LP rapida               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
11:08:30 1 0 1 068 0449 0.52
11:08:31 1 0 2 070 0419 0.99
11:08:33 1 0 1 049 0479 1.32
11:08:35 1 0 2 071 0373 0.25
11:08:36 1 2 1 000 0000 0.10
11:08:54 1 0 1 054 0458 0.97
11:08:59 1 0 1 062 0523 1.31
11:09:00 1 0 2 081 0685 0.90
11:09:04 1 0 1 061 0457 1.13
11:09:05 1 0 2 093 0520 1.22
11:09:09 1 0 2 077 0509 1.14
11:09:16 1 0 2 077 0483 1.13
11:09:18 1 0 1 052 0414 0.79
11:09:24 1 0 2 075 0915 0.37
11:09:35 1 0 2 063 0495 0.93
11:09:37 1 0 1 055 0727 1.44
11:09:39 1 0 1 066 0499 0.95
11:09:46 1 0 2 074 0447 0.77
11:09:58 1 0 2 104 0337 0.13
11:09:58 1 0 1 103 0356 0.18
11:10:02 1 0 2 098 0467 0.81
11:10:08 1 0 2 124 0651 0.64
11:10:16 1 0 1 073 0463 1.02
11:10:29 1 0 2 075 0468 1.09
11:10:31 1 0 1 061 0423 1.12
11:10:34 1 0 1 062 0472 0.96
11:10:40 1 0 2 089 0505 1.20
11:10:48 1 0 1 062 0383 0.61
11:10:49 1 0 2 078 0543 0.81
11:10:58 1 0 2 061 1058 0.12
11:10:58 1 0 1 059 1165 0.31
11:11:04 1 0 2 094 0504 1.12
11:11:09 1 0 1 047 0521 1.19
11:11:19 1 0 1 077 0581 0.77
11:11:21 1 0 2 087 0476 0.89
11:11:35 1 0 2 067 0447 1.05
11:11:36 1 0 1 053 0454 1.16
11:11:37 1 0 2 064 0491 1.32
11:11:38 1 0 1 047 0480 0.91
11:11:41 1 0 2 070 0498 0.09
11:11:41 1 0 1 128 1136 0.11
11:11:55 1 0 2 070 0516 1.36
11:12:02 1 0 1 059 0492 1.22
11:12:06 1 0 1 062 0473 1.02
11:12:14 1 0 2 084 0484 1.21
11:12:34 1 0 1 065 0462 1.11
11:12:35 1 0 2 108 0474 0.94
11:12:38 1 0 2 080 0413 0.53
11:12:42 1 0 2 083 0544 1.04
11:12:43 1 0 1 072 0500 1.19
11:12:43 1 0 2 084 0451 1.05
11:13:02 1 0 1 086 0449 0.35
11:13:15 1 0 1 063 0451 1.23
11:13:16 1 0 2 079 0487 0.89
11:13:24 1 0 2 103 0516 1.18
11:13:24 1 0 1 071 0469 1.22
11:13:25 1 0 2 077 0493 0.81
11:13:31 1 0 1 058 1039 0.50
