
Equipo         : CLASIFICADOR_ESPIRAS_02 
Lugar          : -34.8907, -57.9107      
Descripcion    : Tiro Federal sentido LP 
Fecha Inicio   : 16/12/24 07:16:04       
Archivo        : REG03312.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : LP lenta                
        VIA 2  : LP rapida               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
07:16:06 1 0 2 075 0549 1.17
07:16:07 1 0 1 050 1436 0.59
07:16:10 1 0 2 080 0447 0.96
07:16:13 1 0 1 065 0463 0.71
07:16:15 1 0 2 076 0443 1.09
07:16:16 1 0 2 076 0553 0.62
07:16:18 1 0 2 077 0499 0.88
07:16:19 1 0 2 095 0218 0.08
07:16:19 1 0 1 091 0336 0.29
07:16:22 1 0 1 066 0595 1.03
07:16:23 1 0 2 077 0524 1.29
07:16:27 1 0 2 077 0524 1.22
07:16:29 1 0 2 079 0517 1.09
07:16:32 1 0 2 086 0462 1.05
07:16:33 1 0 1 056 0423 1.16
07:16:34 1 0 2 085 0507 1.42
07:16:35 1 0 2 087 0490 1.16
07:16:37 1 0 2 080 0528 1.02
07:16:41 1 0 2 057 0828 0.83
07:16:46 1 0 1 068 0498 0.88
07:16:54 1 0 1 058 0499 1.29
07:16:55 1 0 2 071 0485 0.88
07:16:59 1 0 2 094 0575 0.71
07:16:59 1 0 1 062 0494 1.09
07:17:04 1 0 1 071 0465 0.84
07:17:04 1 0 2 086 0482 1.06
07:17:07 1 0 2 074 0490 0.87
07:17:09 1 0 2 077 0467 1.03
07:17:11 1 0 2 082 0507 0.71
07:17:12 1 0 1 058 0422 0.99
07:17:13 1 0 2 087 0504 1.29
07:17:14 1 0 1 064 0480 1.09
07:17:24 1 0 1 074 0403 0.44
07:17:30 1 0 2 084 0436 0.75
07:17:33 1 0 2 077 0505 1.11
07:17:38 1 0 1 076 0444 0.72
07:17:38 1 0 2 075 0475 1.15
07:17:46 1 0 2 087 0469 1.01
07:17:50 1 0 2 092 0539 1.29
07:17:58 1 0 2 109 0572 0.74
07:18:00 1 0 1 064 0444 0.49
07:18:02 1 0 2 099 0474 0.92
07:18:10 1 0 2 063 0459 1.03
07:18:12 1 0 1 061 0093 0.08
07:18:13 1 0 2 077 0457 0.51
07:18:15 1 0 2 080 0458 0.98
07:18:25 1 0 1 029 0440 0.75
07:18:30 1 0 1 062 0384 0.30
07:18:30 1 3 2 000 0000 0.06
07:18:33 1 0 1 061 0486 0.95
07:18:33 1 0 2 065 0436 0.79
07:18:34 1 0 2 064 0473 1.11
07:18:35 1 0 1 070 0446 0.87
07:18:37 1 0 2 096 0520 0.99
07:18:40 1 0 1 074 0461 1.20
07:18:54 1 0 2 080 0479 0.81
07:18:55 1 0 2 103 0303 0.09
07:18:56 1 0 1 102 0418 0.27
