
Equipo         : CLASIFICADOR_ESPIRAS_02 
Lugar          : -34.8907, -57.9107      
Descripcion    : Tiro Federal sentido LP 
Fecha Inicio   : 16/12/24 21:58:44       
Archivo        : REG03336.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : LP lenta                
        VIA 2  : LP rapida               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
21:58:48 1 0 1 056 0451 1.16
21:59:02 1 0 2 086 0504 0.67
21:59:05 1 0 1 056 0522 1.39
21:59:08 1 0 1 058 0473 1.27
21:59:16 1 0 2 077 0549 0.50
21:59:19 1 0 1 059 1185 1.30
21:59:29 1 0 1 061 0476 0.86
21:59:39 1 0 1 067 0511 1.09
22:00:10 1 0 2 062 0452 0.69
22:00:15 1 0 1 042 0445 0.84
22:00:27 1 0 2 083 0508 1.02
22:00:32 1 0 2 082 0475 0.98
22:01:02 1 0 2 081 0497 1.16
22:01:04 1 0 1 057 0462 1.21
22:01:05 1 0 1 058 0467 1.23
22:01:14 1 0 1 074 0461 0.86
22:01:20 1 0 1 062 1269 0.82
22:01:21 1 0 2 075 0471 0.90
22:01:39 1 0 2 076 0479 0.73
22:01:43 1 0 1 070 0467 1.26
22:02:05 1 0 1 066 0439 0.84
22:02:32 1 0 1 062 0491 1.00
22:03:01 1 0 1 061 0475 0.76
22:03:11 1 0 1 075 0479 0.78
22:03:21 1 0 2 078 0495 1.16
22:03:27 1 0 1 060 0359 0.58
22:03:43 1 0 2 105 0510 1.08
22:03:45 1 0 2 114 0477 1.08
22:03:47 1 0 2 090 0316 0.14
22:03:47 1 0 1 090 0308 0.14
22:03:56 1 0 2 103 0490 1.18
22:04:24 1 0 1 055 0402 0.34
22:04:26 1 0 1 046 0855 0.62
22:04:36 1 0 2 072 0489 0.81
22:04:38 1 0 1 057 1199 0.73
22:04:38 1 0 2 076 0487 1.41
22:04:40 1 0 2 077 0423 0.59
22:04:40 1 0 2 077 0607 1.03
22:05:13 1 0 1 059 0465 0.65
22:05:16 1 0 2 098 0483 0.94
22:05:17 1 0 2 096 0473 0.73
22:05:22 1 0 2 080 0410 0.38
22:05:56 1 0 2 086 0979 0.11
22:05:56 1 0 1 088 1182 0.27
22:06:00 1 0 2 082 0480 1.10
22:06:02 1 0 2 076 0426 0.98
22:06:02 1 0 2 078 0465 1.15
22:06:03 1 0 1 051 0495 1.00
22:06:21 1 0 2 078 0511 1.11
22:06:26 1 0 2 077 0469 0.67
22:06:35 1 0 2 072 0454 1.12
22:06:37 1 0 1 072 0459 0.83
22:06:44 1 0 2 077 0451 0.92
22:07:04 1 0 2 117 0479 0.66
22:07:12 1 0 1 082 0460 0.50
22:07:16 1 0 1 074 0480 1.03
22:07:28 1 0 1 064 0460 0.79
22:07:29 1 0 1 061 0439 0.80
