
Equipo         : CLASIFICADOR_ESPIRAS_02 
Lugar          : -34.8907, -57.9107      
Descripcion    : Tiro Federal sentido LP 
Fecha Inicio   : 17/12/24 05:39:43       
Archivo        : REG03338.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : LP lenta                
        VIA 2  : LP rapida               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
05:39:48 1 0 1 074 0461 0.99
05:40:02 1 0 1 065 0500 0.96
05:40:03 1 0 2 088 0578 0.45
05:40:12 1 0 2 078 0528 1.29
05:40:22 1 0 1 056 0483 1.22
05:40:33 1 0 1 078 0456 0.97
05:40:42 1 0 2 091 0460 1.12
05:40:44 1 0 1 063 0139 0.09
05:41:10 1 0 2 090 0478 1.00
05:41:13 1 0 1 071 0460 1.15
05:41:25 1 0 1 074 0481 1.12
05:41:39 1 0 1 061 0111 0.08
05:41:39 1 0 2 107 0498 1.07
05:41:54 1 0 2 084 0457 1.06
05:41:59 1 0 2 101 0448 0.93
05:42:01 1 0 1 086 0506 0.74
05:42:17 1 0 1 072 0426 1.06
05:42:19 1 0 2 081 0495 0.70
05:42:49 1 0 2 088 0513 1.18
05:43:16 1 0 2 125 0533 1.24
05:43:40 1 0 1 087 0501 0.44
05:44:02 1 0 1 066 0464 0.76
05:44:15 1 0 2 080 0475 0.75
05:44:17 1 0 2 093 0505 1.19
05:44:26 1 0 2 083 0457 0.95
05:44:31 1 0 2 075 0482 0.60
05:44:50 1 0 2 078 0480 1.07
05:45:02 1 0 2 110 0500 0.92
05:45:04 1 0 1 097 0495 0.53
05:45:05 1 0 2 092 0520 1.21
05:45:18 1 0 2 078 0472 1.13
05:45:19 1 0 2 085 0213 0.07
05:45:19 1 0 1 084 0344 0.27
05:45:38 1 0 2 101 0942 0.55
05:45:39 1 0 1 072 1194 1.07
05:46:18 1 0 1 059 0414 0.75
05:46:21 1 0 2 090 0436 0.99
05:46:32 1 0 1 066 0475 1.04
05:46:39 1 0 2 090 0511 1.04
05:46:49 1 0 1 066 0429 0.77
05:46:52 1 0 2 089 0450 1.13
05:47:02 1 0 1 070 0461 1.07
05:47:06 1 0 1 071 0472 0.98
05:47:07 1 0 2 072 0542 1.01
05:47:19 1 0 1 061 0461 1.25
05:47:20 1 0 2 073 0395 0.44
05:47:29 1 0 1 051 0467 1.20
05:47:44 1 0 1 065 0438 1.06
05:47:45 1 0 2 073 0456 1.01
05:47:49 1 0 1 053 0496 1.15
05:47:52 1 0 1 055 0431 0.98
05:48:01 1 0 1 068 0151 0.08
05:48:09 1 0 2 090 0517 0.98
05:48:16 1 0 1 075 0475 0.60
05:48:21 1 0 1 065 0496 1.19
05:48:22 1 0 2 066 0462 0.89
05:48:31 1 0 2 096 0477 0.94
05:48:40 1 0 1 065 0464 1.01
