
Equipo         : CLASIFICADOR_ESPIRAS_02 
Lugar          : -34.8907, -57.9107      
Descripcion    : Tiro Federal sentido LP 
Fecha Inicio   : 17/12/24 08:08:40       
Archivo        : REG03342.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : LP lenta                
        VIA 2  : LP rapida               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
08:08:40 1 0 2 078 0583 0.74
08:08:40 1 0 2 078 0475 0.96
08:08:40 1 0 2 077 0578 0.82
08:08:44 1 0 2 080 0520 1.10
08:08:44 1 0 1 054 0545 0.83
08:08:47 1 0 2 078 0703 0.89
08:08:48 1 0 2 075 0510 0.86
08:08:50 1 0 2 075 0470 1.05
08:08:52 1 0 2 083 0467 0.70
08:08:55 1 0 2 086 0492 0.77
08:09:03 1 0 1 060 0494 1.06
08:09:06 1 0 2 065 0500 1.12
08:09:06 1 0 1 075 0484 0.90
08:09:09 1 0 2 078 0410 0.42
08:09:12 1 0 1 058 0458 0.76
08:09:12 1 0 2 078 0478 1.04
08:09:18 1 0 2 072 0531 1.03
08:09:19 1 0 2 074 0463 1.11
08:09:21 1 0 2 068 0479 1.22
08:09:32 1 0 1 056 0492 1.19
08:09:36 1 0 1 065 0438 0.25
08:09:40 1 0 1 074 0459 0.65
08:09:48 1 0 2 100 0484 0.59
08:09:54 1 0 2 098 0500 0.98
08:10:09 1 0 1 054 0566 0.79
08:10:10 1 0 2 082 0680 0.76
08:10:11 1 0 1 068 0409 0.33
08:10:27 1 0 1 061 0491 0.92
08:10:27 1 0 2 084 0481 0.87
08:10:28 1 0 2 083 0457 1.06
08:10:36 1 0 2 077 0462 1.00
08:10:36 1 0 1 060 1251 0.87
08:10:37 1 0 2 079 0456 1.00
08:10:38 1 0 2 069 0479 0.86
08:10:46 1 0 2 126 0545 0.82
08:10:48 1 0 1 061 0425 0.80
08:11:05 1 0 1 073 0468 0.74
08:11:06 1 0 2 080 0488 1.14
08:11:14 1 0 2 083 0539 1.36
08:11:15 1 0 1 050 0462 1.18
08:11:15 1 0 2 080 0468 1.05
08:11:19 1 0 2 082 0495 0.86
08:11:21 1 0 1 063 0486 1.01
08:11:21 1 0 2 089 0632 1.23
08:11:24 1 0 2 078 0467 0.94
08:11:25 1 0 1 073 0526 0.65
08:11:25 1 0 2 086 0477 1.11
08:11:37 1 0 2 078 0242 0.07
08:11:37 1 0 1 077 0425 0.40
08:11:43 1 0 2 083 0517 1.17
08:11:43 1 0 1 070 0494 0.95
08:11:44 1 0 2 084 0470 1.23
08:11:45 1 0 1 063 0474 1.06
08:11:46 1 0 2 119 0165 0.07
08:11:48 1 0 1 060 0653 0.70
08:11:50 1 0 2 098 0422 0.37
08:11:50 1 0 2 076 0506 1.01
08:11:52 1 0 2 078 0494 1.05
