
Equipo         : CLASIFICADOR_ESPIRAS_02 
Lugar          : -34.8907, -57.9107      
Descripcion    : Tiro Federal sentido LP 
Fecha Inicio   : 17/12/24 09:11:54       
Archivo        : REG03344.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : LP lenta                
        VIA 2  : LP rapida               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
09:11:58 1 0 1 066 0896 0.46
09:12:07 1 0 2 069 0456 0.85
09:12:09 1 0 2 065 0473 1.02
09:12:15 1 0 1 060 0953 0.50
09:12:19 1 0 2 085 0534 1.09
09:12:22 1 0 1 065 0441 1.22
09:12:32 1 0 2 071 0506 1.13
09:12:34 1 0 1 054 0559 0.59
09:12:35 1 0 2 072 0486 1.00
09:12:36 1 0 1 051 0508 1.37
09:12:38 1 0 2 082 0502 1.12
09:12:43 1 0 1 059 0510 1.29
09:12:48 1 0 2 087 0498 1.03
09:12:54 1 0 1 066 0517 0.97
09:13:12 1 0 1 069 0502 0.98
09:13:13 1 0 1 073 0354 0.38
09:13:15 1 0 2 086 0607 0.82
09:13:19 1 0 1 047 0944 0.43
09:13:23 1 0 1 056 0511 1.31
09:13:25 1 0 2 077 0511 1.10
09:13:27 1 0 1 061 0514 0.87
09:13:32 1 0 1 059 0567 0.78
09:13:38 1 0 1 059 0457 1.19
09:13:39 1 0 2 062 0520 1.13
09:13:43 1 0 1 072 0461 1.16
09:13:44 1 0 2 073 0525 1.36
09:13:47 1 0 1 064 0412 0.84
09:13:53 1 0 1 061 0507 1.27
09:13:55 1 0 1 059 0521 1.00
09:13:57 1 0 1 036 0561 0.68
09:14:07 1 0 2 077 0557 1.08
09:14:12 1 0 2 069 0414 0.99
09:14:18 1 0 1 058 0513 0.95
09:14:19 1 0 2 086 0475 1.06
09:14:22 1 0 2 090 0543 1.15
09:14:35 1 0 1 068 0489 1.16
09:14:45 1 0 2 060 1170 0.75
09:14:45 1 0 1 037 0566 0.81
09:14:48 1 0 1 047 0468 1.18
09:14:50 1 0 2 068 0545 1.28
09:14:51 1 0 1 047 0481 0.31
09:14:58 1 0 2 063 0451 1.06
09:15:01 1 0 2 068 0480 1.07
09:15:05 1 0 1 072 0450 0.74
09:15:05 1 0 2 086 0507 1.06
09:15:11 1 0 2 068 0487 0.79
09:15:18 1 0 2 063 0467 0.64
09:15:19 1 0 2 071 0314 0.13
09:15:19 1 0 1 071 0344 0.15
09:15:21 1 0 2 077 0476 0.93
09:15:23 1 0 1 031 0561 0.71
09:15:34 1 0 2 086 1224 0.72
09:15:42 1 0 2 080 0497 0.95
09:15:44 1 0 1 049 0524 1.23
09:15:48 1 0 2 076 0482 0.86
09:16:00 1 0 1 053 0488 0.78
09:16:02 1 0 2 082 0498 0.93
09:16:14 1 0 2 075 0480 0.76
