
Equipo         : CLASIFICADOR_ESPIRAS_02 
Lugar          : -34.8907, -57.9107      
Descripcion    : Tiro Federal sentido LP 
Fecha Inicio   : 17/12/24 07:43:14       
Archivo        : REG03341.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : LP lenta                
        VIA 2  : LP rapida               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
07:43:14 1 0 2 074 0489 1.02
07:43:15 1 0 2 073 0455 1.12
07:43:16 1 0 1 071 0471 1.15
07:43:18 1 0 2 074 0493 0.83
07:43:20 1 0 2 077 0482 1.03
07:43:27 1 0 1 056 0438 1.05
07:43:29 1 0 2 075 0467 1.06
07:43:32 1 0 2 081 0452 0.68
07:43:34 1 0 2 090 0536 1.31
07:43:36 1 0 2 085 0468 0.99
07:43:38 1 3 1 000 0000 0.05
07:43:46 1 0 1 073 0599 0.65
07:43:50 1 0 2 081 0461 0.68
07:43:52 1 0 1 084 0436 0.73
07:43:55 1 0 2 084 0537 1.17
07:43:56 1 0 2 090 0490 1.04
07:43:56 1 0 1 102 0431 0.71
07:43:58 1 0 2 089 0481 1.08
07:43:59 1 0 2 106 0555 0.83
07:44:01 1 0 2 072 0289 0.09
07:44:01 1 0 1 071 0405 0.20
07:44:03 1 0 2 103 0493 1.12
07:44:03 1 0 1 070 0483 1.14
07:44:10 1 0 1 071 0501 1.35
07:44:11 1 0 2 081 0444 0.80
07:44:13 1 0 2 083 0434 1.14
07:44:15 1 0 1 046 0114 0.06
07:44:21 1 0 2 072 0478 0.67
07:44:34 1 0 2 079 0483 1.11
07:44:35 1 0 1 088 0358 0.29
07:44:35 1 2 2 000 0000 0.07
07:44:36 1 0 2 089 0472 0.55
07:44:39 1 0 2 092 0481 1.10
07:44:48 1 0 2 088 0460 0.88
07:44:50 1 0 2 083 0480 1.01
07:45:00 1 0 2 079 0459 1.01
07:45:02 1 0 2 076 0504 1.11
07:45:02 1 0 2 076 0471 1.11
07:45:03 1 0 2 079 0331 0.28
07:45:04 1 3 1 000 0000 0.05
07:45:04 1 0 2 080 0470 1.07
07:45:05 1 0 2 097 0518 1.11
07:45:08 1 0 1 054 0480 0.53
07:45:08 1 0 2 073 0411 0.95
07:45:19 1 0 1 054 0006 0.06
07:45:23 1 0 2 068 0513 1.16
07:45:24 1 0 1 050 0111 0.07
07:45:25 1 0 2 084 0154 0.08
07:45:28 1 0 2 068 0442 1.06
07:45:30 1 0 2 069 0490 1.16
07:45:31 1 0 2 075 0492 0.83
07:45:31 1 0 2 075 0363 0.53
07:45:32 1 0 2 077 0440 0.99
07:45:33 1 0 1 063 0404 0.48
07:45:42 1 0 2 088 0414 0.57
07:45:43 1 0 2 068 0466 1.11
07:45:43 1 0 2 100 0284 0.09
07:45:44 1 0 1 095 0371 0.12
