
Equipo         : CLASIFICADOR_ESPIRAS_02 
Lugar          : -34.8907, -57.9107      
Descripcion    : Tiro Federal sentido LP 
Fecha Inicio   : 17/12/24 10:28:38       
Archivo        : REG03346.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : LP lenta                
        VIA 2  : LP rapida               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
10:28:38 1 0 1 040 0075 0.07
10:28:39 1 0 2 068 0887 0.56
10:28:43 1 0 2 080 0440 1.09
10:28:45 1 0 2 081 0533 0.93
10:28:55 1 0 2 084 0453 1.06
10:28:56 1 0 2 094 0475 1.02
10:28:58 1 0 2 087 0546 0.61
10:28:59 1 0 2 089 0421 0.70
10:29:02 1 0 2 082 0470 0.43
10:29:03 1 0 2 078 0502 1.20
10:29:05 1 0 1 042 0469 1.01
10:29:08 1 0 2 083 0510 0.53
10:29:14 1 0 1 054 0496 1.08
10:29:17 1 0 1 059 0480 1.10
10:29:20 1 0 2 077 0503 1.16
10:29:24 1 0 2 088 0559 0.69
10:29:33 1 0 1 049 0477 1.14
10:29:34 1 0 2 065 0481 1.13
10:29:35 1 0 2 073 0501 0.94
10:29:36 1 0 1 068 0484 1.13
10:30:03 1 0 2 104 0520 1.09
10:30:03 1 0 1 053 0463 0.82
10:30:06 1 0 1 064 0459 0.68
10:30:09 1 0 2 088 0509 0.95
10:30:15 1 0 2 070 0512 1.04
10:30:19 1 0 2 080 0648 0.76
10:30:19 1 0 1 068 0465 1.10
10:30:26 1 0 1 058 0467 0.85
10:30:27 1 0 2 077 0455 1.09
10:30:33 1 0 2 087 0518 1.22
10:30:43 1 0 2 075 0498 1.04
10:30:47 1 0 2 095 0578 0.85
10:30:48 1 0 1 062 0515 1.02
10:30:51 1 0 1 062 0481 1.06
10:30:53 1 0 2 060 0482 1.16
10:30:53 1 2 1 000 0000 0.06
10:30:55 1 0 2 078 0477 1.05
10:30:57 1 0 2 077 0483 1.03
10:31:06 1 0 2 078 0518 1.12
10:31:07 1 0 1 067 0468 0.77
10:31:13 1 0 2 078 0497 1.19
10:31:14 1 0 1 061 0468 0.93
10:31:18 1 0 1 062 0512 1.32
10:31:24 1 0 1 075 0477 1.12
10:31:50 1 0 2 075 0467 1.17
10:31:50 1 0 1 079 0489 0.87
10:31:51 1 0 2 080 0463 1.14
10:31:51 1 0 1 076 1178 0.77
10:31:57 1 0 2 089 0445 0.95
10:31:58 1 0 1 085 0497 0.92
10:32:01 1 0 2 080 0452 1.01
10:32:04 1 0 2 082 0497 0.94
10:32:11 1 0 1 079 0463 0.77
10:32:14 1 0 2 061 0289 0.18
10:32:15 1 0 1 062 0267 0.13
10:32:16 1 0 1 051 0464 1.04
10:32:16 1 0 2 065 0468 0.73
10:32:45 1 0 2 072 0367 0.09
