
Equipo         : CLASIFICADOR_ESPIRAS_02 
Lugar          : -34.8907, -57.9107      
Descripcion    : Tiro Federal sentido LP 
Fecha Inicio   : 16/12/24 11:45:17       
Archivo        : REG03320.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : LP lenta                
        VIA 2  : LP rapida               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
11:45:17 1 0 2 071 0470 1.05
11:45:17 1 0 1 050 1210 1.06
11:45:17 1 0 2 078 0477 0.89
11:45:17 1 0 1 049 0550 0.68
11:45:23 1 0 1 052 0437 1.18
11:45:23 1 0 2 081 0481 0.94
11:45:24 1 0 2 086 0577 0.88
11:45:26 1 0 1 052 1021 0.48
11:45:38 1 0 1 056 0489 1.14
11:45:42 1 0 2 086 0473 1.09
11:45:42 1 0 1 054 0432 0.71
11:45:45 1 0 2 078 0465 1.08
11:45:51 1 0 2 088 0483 1.07
11:45:55 1 0 1 071 0464 0.99
11:46:01 1 0 1 059 0454 1.17
11:46:26 1 0 1 084 0472 0.90
11:46:47 1 0 2 090 0467 1.14
11:46:50 1 0 2 082 0462 0.97
11:46:53 1 0 2 080 0534 1.01
11:47:09 1 0 2 056 0392 0.38
11:47:10 1 0 2 069 0475 1.00
11:47:11 1 0 2 069 0445 1.09
11:47:11 1 0 1 035 0469 0.79
11:47:12 1 0 1 035 0441 1.24
11:47:13 1 0 2 074 0566 0.80
11:47:18 1 0 2 077 1222 0.79
11:47:19 1 0 1 054 0492 1.13
11:47:21 1 0 2 082 0562 0.71
11:47:42 1 0 2 104 0506 1.08
11:47:52 1 0 1 066 0466 0.91
11:47:53 1 0 2 085 0501 1.33
11:48:00 1 0 2 094 0423 0.34
11:48:01 1 0 1 067 0466 0.88
11:48:02 1 0 2 099 0480 1.13
11:48:03 1 0 1 071 0460 1.08
11:48:12 1 0 1 063 0500 1.34
11:48:17 1 0 1 070 0491 1.02
11:48:21 1 0 2 079 0449 0.94
11:48:31 1 0 1 050 0449 1.09
11:48:33 1 0 2 078 1027 0.11
11:48:33 1 0 1 077 1035 0.19
11:48:49 1 0 1 061 0471 1.14
11:48:50 1 0 2 100 0465 1.08
11:48:52 1 0 1 067 0573 0.77
11:48:54 1 0 2 100 0528 1.23
11:48:58 1 0 1 077 0599 0.92
11:49:08 1 0 1 068 0469 0.67
11:49:11 1 0 1 064 0487 0.86
11:49:13 1 0 2 083 0448 0.88
11:49:18 1 0 2 077 0471 1.10
11:49:20 1 0 1 062 0469 1.16
11:49:24 1 0 1 061 0530 0.68
11:49:25 1 0 2 067 0512 1.09
11:49:35 1 0 1 063 0467 1.10
11:49:57 1 0 1 050 1477 0.46
11:50:01 1 0 2 097 0546 0.89
11:50:01 1 0 1 073 0481 1.03
11:50:10 1 0 2 070 0459 1.05
