
Equipo         : CLASIFICADOR_ESPIRAS_02 
Lugar          : -34.8907, -57.9107      
Descripcion    : Tiro Federal sentido LP 
Fecha Inicio   : 16/12/24 20:01:37       
Archivo        : REG03334.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : LP lenta                
        VIA 2  : LP rapida               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
20:01:37 1 0 1 098 0548 1.35
20:01:37 1 0 2 067 0493 0.87
20:01:41 1 0 2 092 0467 0.88
20:01:49 1 0 1 060 0469 0.86
20:01:54 1 0 1 059 0504 1.22
20:01:54 1 0 2 068 0477 1.14
20:01:56 1 0 2 072 0565 0.71
20:02:04 1 0 1 057 0506 1.35
20:02:05 1 0 2 075 0483 1.08
20:02:07 1 0 2 077 0501 0.94
20:02:08 1 0 1 061 0477 1.17
20:02:14 1 0 2 084 0467 1.08
20:02:24 1 0 2 092 0458 1.00
20:02:29 1 0 2 085 0539 1.10
20:02:32 1 0 1 048 0468 1.35
20:02:37 1 0 2 079 0463 1.11
20:02:41 1 0 1 059 0490 1.07
20:02:46 1 0 1 067 0488 1.63
20:02:47 1 0 2 075 0464 1.12
20:02:48 1 0 1 066 0458 1.22
20:02:52 1 0 1 066 0466 0.89
20:02:53 1 0 2 074 0455 1.12
20:03:03 1 0 2 097 0484 0.92
20:03:07 1 0 1 053 0586 0.76
20:03:13 1 0 2 076 0476 0.96
20:03:47 1 0 1 067 0473 0.86
20:03:48 1 0 1 068 0464 1.16
20:03:49 1 0 2 071 0552 0.68
20:04:01 1 0 2 059 0486 1.28
20:04:02 1 0 1 084 0479 0.93
20:04:06 1 0 2 072 0488 0.91
20:04:09 1 0 1 056 0125 0.07
20:04:16 1 0 2 074 0496 1.16
20:04:20 1 0 1 063 0496 0.94
20:04:35 1 0 1 064 0490 1.09
20:04:50 1 0 2 059 0487 1.09
20:05:05 1 0 1 063 1248 0.62
20:05:21 1 0 1 086 0492 0.99
20:05:25 1 0 2 073 0441 0.36
20:05:42 1 0 1 054 0424 1.26
20:05:43 1 0 2 090 0486 0.85
20:05:48 1 0 1 057 0526 1.39
20:05:51 1 0 1 066 0475 0.94
20:05:54 1 0 2 102 0598 0.68
20:06:01 1 0 2 062 0458 1.03
20:06:09 1 0 2 059 0515 1.18
20:06:19 1 0 2 083 0490 1.12
20:06:19 1 0 1 099 0525 0.64
20:06:26 1 0 2 094 0444 0.88
20:06:33 1 0 1 057 0387 0.74
20:06:37 1 0 1 063 1247 0.72
20:06:48 1 0 1 071 0463 1.12
20:06:58 1 0 2 075 0462 1.03
20:07:07 1 0 1 084 0578 0.78
20:07:08 1 0 2 055 0454 1.16
20:07:45 1 0 1 063 0469 0.62
20:07:58 1 0 2 094 0510 1.10
20:08:06 1 0 2 070 0506 1.23
