
Equipo         : CLASIFICADOR_ESPIRAS_02 
Lugar          : -34.8907, -57.9107      
Descripcion    : Tiro Federal sentido LP 
Fecha Inicio   : 16/12/24 17:13:36       
Archivo        : REG03330.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : LP lenta                
        VIA 2  : LP rapida               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
17:13:36 1 0 2 073 0458 1.11
17:13:40 1 0 1 057 0483 1.34
17:13:46 1 0 1 056 0519 1.13
17:13:47 1 0 1 057 0108 0.07
17:13:55 1 0 2 065 0493 1.20
17:13:58 1 0 1 070 0409 0.50
17:14:04 1 0 1 056 0526 1.39
17:14:17 1 0 2 076 0633 0.97
17:14:23 1 0 1 066 0450 1.07
17:14:27 1 0 2 070 0397 0.13
17:14:28 1 0 1 072 0427 0.16
17:14:28 1 0 2 069 0455 1.20
17:14:29 1 0 1 058 0473 1.27
17:14:30 1 0 2 074 0445 1.02
17:14:30 1 0 1 064 0458 1.11
17:14:38 1 0 2 073 0413 0.43
17:14:39 1 0 2 079 0560 0.83
17:14:39 1 0 1 062 0468 1.02
17:14:46 1 0 2 075 0494 0.51
17:14:49 1 0 1 056 0532 1.41
17:14:50 1 0 2 075 0503 1.01
17:14:52 1 0 2 074 0516 1.07
17:14:53 1 0 2 075 0468 1.05
17:14:54 1 0 1 061 0485 0.77
17:14:56 1 0 2 067 0462 1.10
17:14:57 1 0 2 069 0442 0.98
17:14:58 1 0 2 069 0501 1.01
17:15:01 1 0 2 066 0502 0.76
17:15:05 1 0 1 048 0476 1.10
17:15:18 1 0 1 062 0466 1.12
17:15:18 1 0 2 071 0474 0.98
17:15:32 1 0 2 090 0469 1.24
17:15:33 1 0 1 058 0475 0.98
17:15:36 1 0 2 100 0475 1.11
17:15:40 1 0 1 068 0477 1.06
17:15:44 1 0 1 070 0454 1.06
17:15:45 1 0 2 096 0444 1.16
17:15:51 1 0 1 066 0447 0.81
17:15:55 1 0 2 080 0481 0.89
17:16:00 1 0 2 076 0459 1.05
17:16:00 1 0 1 061 0461 0.65
17:16:03 1 0 1 062 0452 1.05
17:16:04 1 0 2 077 0509 1.03
17:16:06 1 0 1 062 0550 0.70
17:16:08 1 0 2 072 0498 1.18
17:16:09 1 0 1 062 0557 0.75
17:16:11 1 0 1 068 0591 0.99
17:16:11 1 0 2 067 0487 1.27
17:16:12 1 0 2 073 0458 1.00
17:16:13 1 0 1 065 0502 1.12
17:16:18 1 0 1 059 0418 0.82
17:16:19 1 0 2 063 0510 1.18
17:16:24 1 0 2 065 0532 1.13
17:16:28 1 0 2 072 0501 1.16
17:16:31 1 0 2 078 0459 0.79
17:16:33 1 0 2 081 0452 0.70
17:16:34 1 0 2 084 0485 0.99
17:16:34 1 0 1 060 0433 1.07
