
Equipo         : CLASIFICADOR_ESPIRAS_02 
Lugar          : -34.8907, -57.9107      
Descripcion    : Tiro Federal sentido LP 
Fecha Inicio   : 16/12/24 16:14:36       
Archivo        : REG03328.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : LP lenta                
        VIA 2  : LP rapida               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
16:14:36 1 0 1 048 0600 0.92
16:14:36 1 0 1 063 0482 1.19
16:14:36 1 0 2 083 0511 1.14
16:14:48 1 0 1 064 0463 1.16
16:14:55 1 0 1 070 0485 0.84
16:14:57 1 0 2 075 0462 0.65
16:14:57 1 0 2 071 0443 1.27
16:15:01 1 0 2 081 0470 1.06
16:15:02 1 0 1 064 0498 1.09
16:15:15 1 0 1 065 0499 1.42
16:15:16 1 0 1 066 0438 0.82
16:15:17 1 0 2 072 0491 1.18
16:15:18 1 0 1 078 0135 0.07
16:15:30 1 0 2 072 0462 1.05
16:15:31 1 0 2 074 0466 0.86
16:15:35 1 0 2 061 0422 1.11
16:15:39 1 0 2 074 0472 0.96
16:15:40 1 0 1 041 0455 0.92
16:15:42 1 0 2 083 0548 0.69
16:15:43 1 0 1 058 0415 0.73
16:15:46 1 0 2 075 0405 0.76
16:15:50 1 0 2 070 0860 0.75
16:15:51 1 0 1 068 0460 1.24
16:15:58 1 0 2 079 0480 1.04
16:16:05 1 0 1 064 0524 1.38
16:16:07 1 0 2 066 0492 1.19
16:16:12 1 0 2 072 0483 1.00
16:16:16 1 0 1 043 0425 1.12
16:16:19 1 0 2 084 0461 0.99
16:16:20 1 0 2 103 0536 1.31
16:16:22 1 0 1 077 1227 0.79
16:16:27 1 0 2 068 0458 1.01
16:16:27 1 0 1 091 0504 0.96
16:16:31 1 0 2 096 0499 0.97
16:16:31 1 0 1 068 0538 0.71
16:16:33 1 0 1 068 0530 1.13
16:16:42 1 0 1 060 0480 0.89
16:16:43 1 0 1 059 0462 1.23
16:16:51 1 0 2 106 0327 0.08
16:16:51 1 0 1 107 0446 0.18
16:16:52 1 0 2 073 0506 1.18
16:16:54 1 0 2 069 0601 0.97
16:16:58 1 0 1 071 0468 1.27
16:17:04 1 0 1 069 0463 0.81
16:17:08 1 0 2 090 0497 0.85
16:17:11 1 0 1 064 0465 1.07
16:17:12 1 0 1 071 0421 0.61
16:17:28 1 0 1 052 0451 0.84
16:17:37 1 0 2 056 0475 1.16
16:17:40 1 0 1 073 0442 1.18
16:17:41 1 0 2 074 0426 1.00
16:17:42 1 0 2 085 0532 0.45
16:17:47 1 0 1 043 0635 0.45
16:17:49 1 0 2 088 0481 0.88
16:17:49 1 0 1 058 0505 1.12
16:17:50 1 0 2 097 0476 1.15
16:17:51 1 0 1 063 0484 1.25
16:17:59 1 0 2 084 0494 1.23
