
Equipo         : CLASIFICADOR_ESPIRAS_04 
Lugar          : -35.5183, -58.2964      
Descripcion    : RP20 Ranchos            
Fecha Inicio   : 14/12/24 10:37:46       
Archivo        : REG00166.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : Chascomus -Ranchos      
        VIA 2  : Ranchos - Chascomus     
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
13:13:27 1 0 2 058 1371 0.47
13:13:33 1 0 2 378 1394 0.11
13:13:33 1 3 2 000 0000 0.07
13:13:34 1 0 2 070 0878 0.28
13:13:34 1 0 1 066 0449 1.10
13:14:22 1 0 2 090 0532 0.46
13:14:57 1 0 1 084 0503 0.82
13:15:02 1 0 2 062 0454 1.15
13:15:08 1 0 1 104 0546 1.10
13:15:10 1 0 1 093 0485 1.14
13:15:25 1 0 1 045 0477 1.02
13:15:29 1 0 1 065 0503 0.53
13:16:39 1 0 2 056 0434 0.83
13:17:01 1 1 2 090 0218 0.07
13:17:01 1 0 1 090 0483 0.71
13:17:49 1 0 1 110 0567 0.46
13:19:10 1 0 2 079 0498 0.87
13:21:25 1 0 2 046 0573 1.06
13:22:33 1 1 2 077 0332 0.07
13:22:33 1 0 1 078 0573 0.44
13:22:50 1 0 1 071 0467 1.37
13:22:53 1 0 1 074 0472 1.09
13:22:54 1 0 2 074 0470 1.31
13:24:38 1 0 1 062 0139 0.05
13:25:07 1 0 2 055 0432 1.28
13:25:51 1 0 1 075 0453 1.04
13:25:59 1 0 1 074 0479 1.18
13:26:21 1 0 1 090 0523 1.06
13:26:50 1 0 2 091 0653 0.78
13:28:10 1 0 1 081 0511 0.73
13:28:21 1 0 1 075 0561 0.72
13:28:21 1 3 2 000 0000 0.06
13:29:38 1 0 2 064 0447 1.06
13:29:55 1 1 2 057 0210 0.08
13:29:55 1 0 1 058 0445 0.65
13:30:48 1 0 2 069 0479 1.29
13:31:56 1 0 1 087 0528 1.28
13:32:44 1 0 2 085 0507 1.01
13:33:10 1 1 2 076 0233 0.08
13:33:10 1 0 1 076 0445 0.54
13:34:03 1 0 1 112 0631 0.87
13:34:13 1 0 2 078 0590 0.78
13:34:13 1 0 1 093 0533 1.53
