
Equipo         : CLASIFICADOR_ESPIRAS_04 
Lugar          : -35.5183, -58.2964      
Descripcion    : RP20 Ranchos            
Fecha Inicio   : 16/12/24 17:35:07       
Archivo        : REG00176.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : Chascomus -Ranchos      
        VIA 2  : Ranchos - Chascomus     
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
17:35:09 1 0 1 073 0577 0.78
17:35:26 1 0 2 064 0568 0.81
17:35:34 1 0 2 057 0405 1.03
17:37:02 1 0 2 080 0502 1.55
17:37:11 1 0 1 071 0496 0.63
17:38:12 1 0 2 075 0573 0.66
17:38:35 1 0 2 054 0452 1.34
17:38:50 1 0 2 045 1637 0.72
17:38:53 1 0 1 103 0541 0.97
17:39:22 1 0 2 071 0465 0.92
17:39:47 1 0 2 084 0481 1.25
17:41:03 1 0 1 096 0511 1.15
17:41:32 1 0 1 068 0526 1.36
17:42:07 1 0 1 046 0494 1.21
17:43:07 1 1 1 075 0490 0.57
17:43:07 1 0 2 057 1877 0.53
17:43:33 1 0 2 077 0496 1.29
17:43:46 1 0 1 112 0546 0.94
17:46:13 1 0 1 082 0520 0.75
17:46:44 1 0 1 090 0483 1.09
17:46:51 1 0 1 081 0499 1.32
17:47:18 1 0 1 078 0473 1.12
17:47:23 1 0 1 082 0478 1.15
17:47:45 1 2 2 000 0000 0.34
17:47:47 1 0 2 999 9999 0.42
17:48:59 1 0 1 094 0520 0.98
17:49:41 1 0 2 066 0494 0.87
17:49:48 1 0 1 041 0554 0.81
17:50:57 1 0 1 059 0458 1.07
17:51:02 1 0 1 059 0519 1.46
17:52:11 1 0 2 074 0493 0.85
17:53:00 1 0 2 063 0467 1.16
17:53:05 1 0 1 070 0537 0.72
17:53:46 1 0 2 082 0476 1.31
17:54:38 1 0 2 072 0568 0.97
17:55:05 1 0 1 059 0584 0.67
17:56:25 1 0 2 061 0575 1.04
17:56:30 1 0 2 086 0567 0.91
17:56:52 1 0 2 049 0479 1.29
17:58:41 1 0 1 052 2126 0.42
17:59:07 1 0 1 111 0496 1.00
17:59:12 1 0 1 073 0440 0.89
18:00:21 1 0 1 096 0570 0.67
18:00:34 1 0 1 104 0477 1.24
18:00:49 1 0 2 077 0476 0.66
18:01:11 1 0 1 074 0466 1.18
18:01:26 1 0 2 077 0816 0.95
18:01:27 1 0 2 115 0294 0.09
18:01:27 1 1 1 118 0520 0.40
18:02:30 1 0 1 058 0757 0.45
18:02:41 1 0 1 069 0542 1.24
18:02:43 1 0 2 076 0544 0.75
18:02:44 1 0 1 074 0561 1.45
18:03:47 1 0 2 057 0501 1.12
18:03:57 1 0 2 061 0535 1.53
18:04:01 1 0 2 081 0461 1.17
18:04:21 1 0 1 070 0482 0.96
18:05:53 1 0 2 067 0529 1.15
