
Equipo         : CLASIFICADOR_ESPIRAS_03 
Lugar          : -35.0498, -58.1190      
Descripcion    : RP06_KM0                
Fecha Inicio   : 17/12/24 06:28:45       
Archivo        : REG00764.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : via Rapida              
        VIA 2  : via Lenta               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
06:29:00 1 0 2 082 0497 1.05
06:29:11 1 0 1 125 0544 1.00
06:29:28 1 0 2 078 0521 1.13
06:30:02 1 0 2 112 0612 0.70
06:30:03 1 0 1 133 0588 0.72
06:30:45 1 0 1 119 0525 0.78
06:30:54 1 0 2 080 0616 0.82
06:30:55 1 0 1 098 0919 0.92
06:31:18 1 0 1 108 0575 0.48
06:31:23 1 0 2 117 0581 0.41
06:31:28 1 0 1 148 0515 1.02
06:31:29 1 0 1 128 0562 1.16
06:31:29 1 2 2 000 0000 0.11
06:31:41 1 0 1 130 0583 0.64
06:31:42 1 0 2 096 0579 1.17
06:31:43 1 0 1 139 0611 0.71
06:31:43 1 0 2 101 0614 0.78
06:31:53 1 0 2 086 0638 0.68
06:31:55 1 0 1 096 0474 0.91
06:32:08 1 0 2 114 0524 1.13
06:32:11 1 0 2 112 0526 1.10
06:32:27 1 0 1 109 0583 0.84
06:32:29 1 0 2 116 0508 0.54
06:32:39 1 0 1 123 0587 0.53
06:32:55 1 0 2 111 0566 1.28
06:33:26 1 0 2 087 0558 1.28
06:33:28 1 0 2 089 2061 0.37
06:33:36 1 0 2 091 0551 1.09
06:33:58 1 0 2 074 0657 0.76
06:34:32 1 0 1 025 0439 1.25
06:34:55 1 0 2 062 1979 0.44
06:34:56 1 0 1 102 0478 1.10
06:35:42 1 0 1 165 0515 0.77
06:35:51 1 0 1 117 0567 0.68
06:35:59 1 0 2 103 2089 0.54
06:36:06 1 0 2 082 0541 0.84
06:36:13 1 0 2 090 0516 1.13
06:36:20 1 0 2 086 0915 0.36
06:36:29 1 0 1 112 0512 0.71
06:36:38 1 0 2 100 0606 0.68
06:36:44 1 0 1 100 0506 0.55
06:36:50 1 0 2 092 0506 0.97
06:36:52 1 0 1 111 0556 0.49
06:36:58 1 0 1 120 0535 1.06
06:37:01 1 0 2 072 0684 0.30
06:37:08 1 0 2 139 0626 0.54
06:37:25 1 0 1 121 0578 0.60
06:38:10 1 0 2 093 0556 1.05
06:38:13 1 0 1 115 0495 0.78
06:38:20 1 0 2 084 0545 1.16
06:38:36 1 0 2 039 0704 0.34
06:39:21 1 0 1 105 0385 0.34
06:39:22 1 0 2 090 0546 0.85
06:39:23 1 0 1 122 0606 0.67
06:39:32 1 0 2 086 0511 0.91
06:39:36 1 0 2 113 0369 0.20
06:39:53 1 0 2 120 0222 0.11
06:40:04 1 0 2 107 0473 0.30
