
Equipo         : CLASIFICADOR_ESPIRAS_03 
Lugar          : -35.0498, -58.1190      
Descripcion    : RP06_KM0                
Fecha Inicio   : 15/12/24 10:18:20       
Archivo        : REG00737.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : via Rapida              
        VIA 2  : via Lenta               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
10:18:32 1 0 2 094 0535 0.81
10:18:38 1 0 2 101 0533 1.16
10:18:48 1 0 2 105 0506 0.81
10:19:07 1 0 2 100 0566 1.20
10:19:12 1 0 2 091 0502 1.16
10:19:35 1 0 2 117 0589 1.16
10:19:35 1 0 1 130 0529 1.07
10:19:48 1 0 2 099 0625 1.21
10:19:56 1 0 2 023 0582 0.91
10:21:22 1 0 2 095 0496 0.93
10:21:23 1 0 1 123 0648 0.80
10:21:25 1 0 2 084 0523 1.20
10:21:26 1 0 1 104 0494 1.04
10:21:31 1 0 2 106 0539 1.01
10:21:53 1 0 1 141 0562 0.80
10:22:18 1 0 1 114 0480 0.85
10:22:20 1 0 2 091 0546 1.33
10:22:22 1 0 1 115 0527 1.18
10:22:33 1 0 2 137 0564 0.82
10:22:36 1 0 2 109 0531 0.95
10:23:01 1 0 2 115 0525 0.71
10:23:16 1 0 1 132 0465 0.89
10:23:19 1 0 2 096 0594 0.77
10:23:52 1 0 2 087 0526 1.06
10:23:55 1 0 1 108 0464 0.49
10:23:56 1 3 2 000 0000 0.08
10:24:21 1 0 2 114 0511 0.92
10:24:36 1 0 1 109 0482 1.04
10:24:53 1 0 1 119 0502 1.14
10:25:08 1 0 2 109 0491 1.04
10:25:13 1 0 1 106 0580 0.66
10:25:17 1 0 2 080 0534 1.24
10:25:54 1 0 1 095 0444 0.51
10:25:54 1 0 2 083 0471 1.07
10:26:00 1 0 1 120 0526 1.06
10:26:19 1 0 2 096 0518 1.11
10:26:38 1 0 1 115 0497 0.82
10:26:46 1 0 2 106 0572 1.15
10:26:48 1 0 1 133 0587 0.61
10:26:50 1 0 1 126 0601 0.37
10:26:53 1 0 1 121 0299 0.08
10:26:53 1 0 2 124 0382 0.16
10:26:55 1 0 2 099 0517 1.21
10:26:56 1 0 2 102 0513 1.12
10:27:06 1 0 2 096 0532 1.15
10:27:27 1 0 1 133 0583 1.09
10:27:31 1 0 2 111 0520 0.99
10:27:41 1 0 2 116 0562 1.13
10:28:01 1 0 1 113 0588 0.72
10:28:05 1 0 2 103 0563 0.90
10:28:07 1 0 2 080 0890 0.49
10:28:15 1 0 1 127 0453 0.54
10:28:24 1 0 2 107 0572 0.85
10:28:28 1 0 2 085 0503 1.00
10:28:31 1 0 2 099 0512 1.14
10:28:42 1 0 1 115 0591 0.50
10:28:46 1 0 2 082 0490 1.19
10:28:52 1 0 2 078 0514 1.15
