
Equipo         : CLASIFICADOR_ESPIRAS_03 
Lugar          : -35.0498, -58.1190      
Descripcion    : RP06_KM0                
Fecha Inicio   : 16/12/24 00:00:00       
Archivo        : REG00748.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : via Rapida              
        VIA 2  : via Lenta               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
00:00:09 1 0 2 096 0393 0.24
00:00:17 1 0 2 127 0504 0.61
00:00:48 1 0 2 087 0606 0.77
00:01:27 1 0 2 059 2012 0.58
00:02:27 1 0 2 095 0605 0.73
00:02:46 1 0 1 107 0534 0.87
00:03:13 1 0 2 109 0478 0.80
00:03:16 1 0 2 113 0502 1.22
00:03:20 1 0 2 078 0493 1.13
00:03:45 1 0 2 082 1704 1.40
00:04:05 1 0 1 135 0519 0.82
00:04:56 1 0 2 096 2165 0.48
00:05:03 1 0 2 100 0547 0.93
00:06:23 1 0 2 094 1988 0.40
00:06:54 1 0 2 102 1641 1.28
00:07:17 1 0 1 151 0604 0.64
00:07:19 1 0 1 157 0595 0.54
00:07:51 1 0 1 109 0390 0.21
00:09:23 1 0 2 096 1017 0.74
00:10:04 1 0 1 109 0454 0.59
00:11:27 1 0 2 100 0618 0.85
00:12:24 1 0 1 110 0456 0.61
00:12:29 1 0 1 117 0502 0.67
00:12:51 1 0 2 099 0521 1.10
00:12:52 1 0 1 131 0519 0.88
00:13:44 1 0 2 090 0552 1.12
00:13:46 1 0 2 092 0540 0.97
00:13:58 1 0 2 106 0485 0.64
00:15:55 1 0 1 124 0509 0.82
00:16:08 1 0 2 084 1981 0.39
00:16:27 1 0 2 063 0538 1.13
00:17:21 1 0 1 097 0498 0.21
00:18:28 1 0 1 111 0489 1.15
00:18:58 1 0 2 075 0441 0.73
00:19:47 1 0 1 130 0578 0.58
00:20:06 1 0 2 102 0380 0.09
00:21:29 1 0 2 097 0592 0.52
00:22:34 1 0 1 088 0591 0.54
00:22:50 1 0 2 102 1625 1.40
00:23:27 1 3 2 000 0000 0.15
00:23:27 1 2 1 000 0000 0.44
00:24:17 1 0 2 082 0540 1.12
00:24:26 1 0 2 069 2034 0.41
00:24:39 1 0 2 068 2106 0.44
00:24:41 1 0 1 109 0474 0.83
00:26:08 1 0 2 097 0511 1.08
00:26:50 1 0 1 111 0354 0.07
00:26:50 1 0 2 116 0448 0.11
00:27:04 1 0 2 070 0521 0.88
00:28:26 1 0 2 092 0458 0.59
00:28:42 1 0 1 120 0473 0.64
00:29:21 1 0 2 095 0572 0.39
00:29:31 1 0 1 111 0517 0.28
00:29:47 1 0 1 147 0579 0.96
00:30:21 1 0 1 131 0558 0.93
00:30:26 1 0 1 116 0579 0.49
00:31:08 1 0 2 093 2007 0.32
00:31:25 1 0 1 097 0810 0.57
