
Equipo         : CLASIFICADOR_ESPIRAS_03 
Lugar          : -35.0498, -58.1190      
Descripcion    : RP06_KM0                
Fecha Inicio   : 15/12/24 19:30:02       
Archivo        : REG00745.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : via Rapida              
        VIA 2  : via Lenta               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
19:30:03 1 0 2 107 0508 0.21
19:30:12 1 0 2 087 0898 0.29
19:30:18 1 0 1 129 0503 0.54
19:30:22 1 0 2 105 0603 0.69
19:30:24 1 0 2 103 0531 0.86
19:30:26 1 0 1 114 0433 0.64
19:30:28 1 0 2 100 0552 1.03
19:30:34 1 0 1 135 0473 0.80
19:30:56 1 0 1 112 0447 0.60
19:31:04 1 0 2 096 0554 1.16
19:31:13 1 0 2 107 0509 0.77
19:31:14 1 0 1 111 0544 0.80
19:31:18 1 0 1 121 0561 0.88
19:31:19 1 0 2 103 1488 1.35
19:31:20 1 0 1 118 0513 0.79
19:31:27 1 0 2 123 0349 0.12
19:31:27 1 0 1 120 0286 0.08
19:31:39 1 0 2 122 0213 0.09
19:31:40 1 0 2 104 0514 1.05
19:31:52 1 0 2 092 0518 1.26
19:31:52 1 0 1 108 0379 0.23
19:31:58 1 0 1 112 0516 0.62
19:32:01 1 0 1 118 0539 0.75
19:32:06 1 0 1 097 0449 0.45
19:32:08 1 0 2 085 0615 0.66
19:32:09 1 0 2 087 0618 0.95
19:32:14 1 0 1 107 0464 0.79
19:32:46 1 0 1 130 0478 0.64
19:32:48 1 0 2 107 0530 0.94
19:33:10 1 0 1 142 0457 0.26
19:33:12 1 0 1 119 0453 0.67
19:33:22 1 0 2 107 0492 0.50
19:33:39 1 0 2 133 0539 1.00
19:33:40 1 0 1 126 0550 0.50
19:33:48 1 0 1 121 0507 0.58
19:33:55 1 0 2 091 0541 1.13
19:34:03 1 0 1 090 0484 1.09
19:34:29 1 0 2 088 0536 1.22
19:34:36 1 0 1 169 0618 0.95
19:34:37 1 0 2 140 0610 1.30
19:34:42 1 0 2 101 0613 0.71
19:34:47 1 0 1 104 0473 0.72
19:35:06 1 0 1 130 0562 0.75
19:35:13 1 0 1 137 0517 1.30
19:35:14 1 0 1 135 0489 0.95
19:35:15 1 0 2 116 0560 1.16
19:35:28 1 0 1 119 0464 0.49
19:35:29 1 0 2 091 0517 1.03
19:35:41 1 0 2 098 0496 0.99
19:35:55 1 0 2 092 0598 0.80
19:35:55 1 0 1 109 0487 0.93
19:36:01 1 0 2 095 0523 1.13
19:36:17 1 0 1 103 0473 0.97
19:36:19 1 0 2 118 0546 1.13
19:36:26 1 0 1 098 0578 0.82
19:36:26 1 0 2 092 0461 1.00
19:36:29 1 0 2 090 0896 1.15
19:36:42 1 0 1 112 0479 0.79
