
Equipo         : CLASIFICADOR_ESPIRAS_03 
Lugar          : -35.0498, -58.1190      
Descripcion    : RP06_KM0                
Fecha Inicio   : 16/12/24 08:06:38       
Archivo        : REG00751.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : via Rapida              
        VIA 2  : via Lenta               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
08:06:47 1 0 1 120 0533 1.10
08:06:48 1 0 1 125 0540 1.19
08:06:48 1 0 2 098 0526 1.25
08:06:59 1 0 1 124 0546 1.24
08:07:00 1 0 2 098 0548 0.95
08:07:00 1 0 1 105 0444 0.47
08:07:03 1 0 1 119 0580 0.58
08:07:11 1 0 2 072 1713 0.38
08:07:17 1 0 2 059 0495 1.19
08:07:27 1 0 2 082 0497 1.14
08:07:53 1 0 2 102 0523 1.23
08:07:58 1 0 2 095 0544 1.21
08:08:04 1 0 2 102 0533 0.98
08:08:07 1 0 2 099 0536 0.92
08:08:12 1 0 1 118 0688 0.58
08:08:14 1 0 2 098 0578 1.15
08:08:18 1 0 2 024 0522 1.16
08:08:30 1 0 2 083 0698 0.56
08:08:30 1 0 1 097 0483 1.14
08:08:34 1 0 1 086 0522 0.73
08:08:36 1 0 2 038 1155 0.48
08:08:36 1 0 1 084 0533 1.29
08:08:50 1 0 2 098 0520 1.10
08:08:53 1 0 1 134 0577 0.95
08:08:56 1 0 1 121 0486 0.71
08:08:57 1 0 2 121 0448 0.79
08:08:57 1 0 1 101 0529 1.18
08:08:58 1 0 1 101 0498 1.08
08:09:03 1 0 2 101 0550 1.43
08:09:04 1 0 1 107 0565 1.34
08:09:09 1 0 2 081 0869 0.33
08:09:10 1 0 1 090 0462 1.02
08:09:13 1 0 1 095 0481 0.78
08:09:14 1 0 2 078 0483 1.05
08:09:15 1 0 1 097 0546 0.67
08:09:18 1 0 1 128 0601 0.73
08:09:25 1 0 2 100 0538 1.12
08:09:33 1 0 2 095 0504 0.85
08:09:43 1 0 2 086 0625 0.78
08:09:44 1 0 1 110 0528 1.30
08:09:53 1 0 2 073 0857 0.58
08:10:12 1 0 1 105 0516 0.89
08:10:20 1 0 2 087 0533 0.95
08:10:21 1 0 1 130 0545 1.03
08:11:08 1 0 2 097 0507 1.10
08:11:13 1 0 2 092 0553 1.12
08:11:16 1 0 1 095 0403 0.43
08:11:26 1 0 1 102 0582 0.82
08:11:26 1 0 2 063 1916 0.43
08:11:32 1 0 2 098 0683 0.65
08:11:32 1 0 1 122 0601 0.92
08:11:41 1 0 2 070 0656 1.21
08:11:44 1 0 2 108 0458 0.78
08:11:57 1 0 2 111 0548 1.14
08:11:58 1 0 1 107 0445 0.43
08:12:22 1 0 2 105 0560 1.16
08:12:23 1 0 1 118 0524 0.97
08:12:25 1 0 2 113 0630 0.93
