
Equipo         : CLASIFICADOR_ESPIRAS_03 
Lugar          : -35.0498, -58.1190      
Descripcion    : RP06_KM0                
Fecha Inicio   : 16/12/24 19:33:18       
Archivo        : REG00761.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : via Rapida              
        VIA 2  : via Lenta               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
19:33:20 1 0 2 104 0483 1.16
19:33:33 1 0 1 026 0281 0.18
19:33:34 1 0 2 062 0482 0.62
19:33:36 1 0 2 096 0524 0.64
19:33:42 1 0 2 113 0568 1.25
19:33:58 1 0 2 128 0605 1.26
19:34:05 1 0 1 128 0514 0.82
19:34:18 1 0 1 082 0514 1.14
19:34:19 1 0 2 075 0501 1.14
19:34:29 1 0 1 079 0901 0.21
19:34:32 1 0 2 065 1066 0.42
19:34:37 1 0 1 110 0477 0.77
19:34:41 1 0 2 104 0537 1.03
19:34:45 1 0 2 024 0478 0.94
19:34:53 1 0 2 097 0577 0.51
19:35:22 1 0 2 100 0539 1.20
19:36:42 1 0 1 102 0451 0.58
19:37:03 1 0 2 101 0381 0.18
19:37:21 1 0 2 041 0082 0.08
19:37:28 1 0 1 097 0406 0.20
19:37:36 1 0 1 137 0512 0.87
19:37:37 1 0 2 098 0497 0.53
19:37:47 1 0 2 099 0515 0.97
19:37:49 1 0 2 098 0450 0.73
19:37:56 1 0 2 084 0502 1.10
19:38:28 1 0 1 120 0478 0.66
19:38:45 1 0 2 106 0572 1.40
19:38:47 1 0 1 097 0453 0.70
19:38:49 1 0 2 086 0505 0.94
19:39:19 1 0 2 073 2138 0.35
19:39:22 1 0 1 108 0545 1.28
19:39:59 1 0 2 105 0572 1.33
19:40:23 1 0 1 109 0716 0.83
19:40:25 1 0 2 073 1047 0.41
19:40:45 1 0 2 054 1335 0.32
19:40:49 1 0 1 091 0467 0.61
19:40:51 1 0 2 086 0559 1.42
19:40:51 1 0 1 112 1415 0.76
19:40:52 1 0 1 095 0499 0.79
19:40:57 1 0 2 095 0545 1.23
19:41:02 1 0 1 100 0527 1.29
19:41:02 1 0 1 094 0353 0.20
19:41:05 1 0 1 090 0601 0.81
19:41:06 1 0 2 039 1200 0.38
19:41:07 1 0 1 105 0460 1.01
19:41:09 1 0 1 080 0793 0.71
19:41:39 1 0 2 090 0519 0.95
19:41:42 1 0 2 066 1195 0.38
19:41:47 1 0 1 107 0574 0.64
19:41:48 1 0 2 061 0517 0.94
19:42:03 1 0 2 083 0530 1.08
19:43:03 1 0 2 087 0529 1.10
19:43:11 1 0 1 168 0586 0.50
19:43:30 1 0 1 097 0325 0.22
19:43:31 1 0 1 100 0296 0.14
19:43:32 1 3 2 000 0000 0.05
19:43:33 1 0 2 075 0551 0.95
19:43:40 1 0 1 152 0587 0.88
