
Equipo         : CLASIFICADOR_ESPIRAS_03 
Lugar          : -35.0498, -58.1190      
Descripcion    : RP06_KM0                
Fecha Inicio   : 17/12/24 11:17:11       
Archivo        : REG00769.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : via Rapida              
        VIA 2  : via Lenta               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
11:17:12 1 0 1 093 0419 0.42
11:17:32 1 0 2 072 0102 0.07
11:17:39 1 0 2 056 0750 0.53
11:17:51 1 0 2 139 0407 0.19
11:18:19 1 0 2 075 2020 0.42
11:18:44 1 0 1 089 0732 0.22
11:18:45 1 0 2 078 0521 1.28
11:18:49 1 0 2 095 0535 1.16
11:19:03 1 0 2 112 0524 0.83
11:19:08 1 0 2 116 0524 1.23
11:19:09 1 0 1 111 0453 0.46
11:19:19 1 0 2 063 0539 0.97
11:19:20 1 0 2 088 0386 0.25
11:19:25 1 0 2 025 0364 0.43
11:19:56 1 0 2 112 0551 1.06
11:20:11 1 0 2 130 0620 0.84
11:20:14 1 0 1 125 0570 0.49
11:20:16 1 0 2 105 0551 0.93
11:20:34 1 0 1 146 0483 0.42
11:20:43 1 0 2 081 0570 1.20
11:20:46 1 0 1 095 0504 0.97
11:20:47 1 0 1 104 0495 0.63
11:20:52 1 0 2 122 0534 1.27
11:20:55 1 0 2 106 0547 1.03
11:21:00 1 0 2 113 0538 0.27
11:21:01 1 0 1 116 0464 1.06
11:21:02 1 0 2 088 0514 1.12
11:21:17 1 0 1 102 0514 0.96
11:21:20 1 0 2 090 1926 0.46
11:21:21 1 0 2 090 0621 0.90
11:21:25 1 0 2 088 0743 0.89
11:21:39 1 0 2 110 0546 0.90
11:21:40 1 0 2 116 0538 0.79
11:21:41 1 0 2 099 0549 0.95
11:21:45 1 0 2 086 0556 1.19
11:21:51 1 0 1 108 0587 0.76
11:22:06 1 2 2 000 0000 0.42
11:22:06 1 0 2 045 0206 0.61
11:22:11 1 0 2 068 0742 0.60
11:22:18 1 0 1 095 0435 0.68
11:22:32 1 0 1 119 0590 0.80
11:22:33 1 0 2 080 1737 0.74
11:22:35 1 0 1 117 0462 0.80
11:22:38 1 0 2 081 1687 0.73
11:22:41 1 0 2 084 1902 0.38
11:22:44 1 0 1 100 0495 1.08
11:22:46 1 3 2 000 0000 0.82
11:22:57 1 0 1 120 0523 1.03
11:23:04 1 0 2 090 1961 0.35
11:23:06 1 0 1 105 0506 0.89
11:23:11 1 0 1 104 0543 0.95
11:23:15 1 0 2 104 0588 0.73
11:23:19 1 0 1 110 0606 0.63
11:23:49 1 0 2 071 1890 0.52
11:24:04 1 0 2 108 0552 1.00
11:24:08 1 0 2 082 1105 0.38
11:24:09 1 0 1 150 0604 0.72
11:24:32 1 0 1 129 0472 0.82
