
Equipo         : CLASIFICADOR_ESPIRAS_03 
Lugar          : -35.0498, -58.1190      
Descripcion    : RP06_KM0                
Fecha Inicio   : 17/12/24 00:00:00       
Archivo        : REG00763.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : via Rapida              
        VIA 2  : via Lenta               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
00:00:38 1 0 2 099 0515 0.88
00:00:49 1 0 1 107 0494 1.15
00:01:04 1 0 2 116 0447 0.37
00:02:00 1 0 1 120 0504 0.88
00:02:30 1 0 1 111 0491 0.67
00:03:29 1 0 1 105 0358 0.23
00:03:48 1 0 2 069 0819 0.35
00:03:59 1 0 1 119 0473 0.54
00:04:23 1 0 2 066 1994 0.42
00:04:44 1 0 2 070 2074 0.46
00:05:01 1 0 2 112 0536 0.95
00:05:05 1 0 1 136 0480 0.95
00:05:10 1 0 2 106 0583 0.55
00:05:48 1 0 2 069 0529 0.65
00:07:02 1 0 2 083 0756 0.60
00:07:08 1 0 2 110 0423 0.25
00:08:33 1 0 2 120 0593 0.56
00:09:17 1 0 1 103 0503 0.75
00:09:30 1 0 2 999 9999 0.16
00:10:17 1 0 1 071 0549 0.99
00:10:39 1 0 1 146 0614 0.76
00:11:21 1 0 2 080 2076 0.49
00:12:35 1 0 2 064 0567 1.18
00:12:38 1 0 2 069 0462 1.08
00:13:14 1 0 2 135 0532 0.90
00:15:34 1 0 1 100 0476 0.92
00:18:26 1 0 1 075 0242 0.07
00:18:26 1 0 2 077 0365 0.20
00:18:51 1 0 1 112 0589 0.90
00:18:52 1 0 1 111 0620 0.77
00:21:13 1 0 2 097 0448 0.40
00:21:13 1 0 1 148 0529 1.09
00:21:27 1 0 2 093 0517 1.01
00:22:31 1 0 2 086 0912 0.32
00:22:46 1 0 2 086 1341 1.01
00:22:56 1 0 1 082 0488 0.95
00:24:11 1 0 2 080 0608 0.72
00:24:24 1 0 2 085 2072 0.36
00:24:57 1 0 2 093 2044 0.18
00:27:05 1 0 2 074 0530 1.19
00:27:33 1 0 1 096 0558 0.32
00:27:46 1 0 1 092 0482 0.67
00:28:51 1 0 2 101 0512 0.76
00:29:16 1 0 2 077 2085 0.44
00:30:18 1 0 2 077 0628 0.92
00:31:40 1 0 2 068 1779 0.53
00:34:03 1 0 2 067 2303 0.44
00:34:21 1 0 2 079 2345 0.49
00:34:30 1 0 1 095 0503 0.80
00:34:32 1 0 2 081 2132 0.57
00:34:46 1 0 2 074 2086 0.42
00:35:44 1 0 2 103 1183 0.36
00:35:54 1 0 2 086 0524 0.78
00:39:39 1 0 2 089 2352 0.51
00:40:40 1 0 2 118 0566 0.72
00:42:42 1 0 1 072 0911 0.41
00:44:18 1 0 2 116 0488 0.82
00:44:27 1 0 2 104 0520 1.09
