
Equipo         : CLASIFICADOR_ESPIRAS_03 
Lugar          : -35.0498, -58.1190      
Descripcion    : RP06_KM0                
Fecha Inicio   : 16/12/24 14:22:12       
Archivo        : REG00757.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : via Rapida              
        VIA 2  : via Lenta               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
14:22:25 1 0 2 095 0544 1.14
14:22:35 1 0 2 123 0501 0.64
14:22:42 1 0 2 097 0547 1.15
14:22:42 1 0 1 107 0567 1.29
14:22:45 1 0 1 109 0565 0.59
14:22:47 1 0 2 076 0519 1.02
14:22:49 1 0 1 085 0394 0.55
14:23:02 1 0 2 110 0552 1.35
14:23:20 1 0 2 059 1320 0.41
14:23:27 1 0 2 080 1714 0.54
14:23:35 1 0 2 055 0484 1.12
14:23:41 1 0 2 098 0505 0.66
14:23:47 1 0 2 083 1691 0.21
14:23:49 1 0 1 092 0460 1.03
14:23:51 1 0 2 060 2053 0.44
14:23:52 1 0 1 113 0535 1.11
14:24:00 1 0 2 093 0481 1.00
14:24:05 1 0 1 095 0509 0.96
14:24:07 1 0 2 091 0914 0.40
14:24:10 1 0 2 080 0490 1.03
14:24:15 1 0 1 117 0510 0.94
14:24:24 1 0 2 108 0520 0.93
14:24:42 1 0 2 092 2138 0.43
14:24:53 1 0 1 125 0413 0.61
14:24:56 1 0 1 126 0540 0.67
14:24:59 1 0 2 081 1414 0.39
14:25:22 1 0 2 067 1075 0.43
14:25:25 1 0 2 096 0555 1.05
14:25:40 1 0 2 070 1979 0.40
14:25:45 1 0 1 122 0586 0.72
14:25:49 1 0 1 121 0558 0.47
14:25:51 1 0 1 125 0565 0.60
14:26:02 1 0 1 130 0587 0.68
14:26:03 1 0 2 131 0519 1.12
14:26:08 1 0 1 121 0486 1.09
14:26:09 1 0 2 108 0543 1.10
14:26:17 1 0 1 092 0517 0.92
14:26:25 1 0 2 107 0606 0.74
14:26:46 1 0 2 060 0987 0.47
14:26:51 1 0 2 092 0521 1.12
14:27:02 1 0 2 084 0724 0.72
14:27:07 1 0 1 103 0523 0.67
14:27:18 1 0 1 130 0728 0.99
14:27:20 1 0 2 074 1416 0.34
14:27:43 1 0 2 070 0611 0.74
14:27:56 1 0 2 071 2563 1.07
14:28:05 1 0 2 105 0532 0.84
14:28:19 1 0 2 084 0864 0.58
14:28:24 1 0 1 106 0539 1.03
14:28:36 1 0 1 093 0465 1.01
14:28:50 1 0 1 094 0531 1.03
14:28:55 1 0 1 107 0635 0.76
14:29:04 1 0 1 138 0609 1.16
14:29:05 1 0 2 105 0543 0.88
14:29:09 1 0 2 081 2014 0.37
14:29:14 1 0 2 075 0586 0.92
14:29:14 1 0 1 107 0496 0.77
14:29:40 1 0 1 142 0554 1.07
