
Equipo         : CLASIFICADOR_ESPIRAS_03 
Lugar          : -35.0498, -58.1190      
Descripcion    : RP06_KM0                
Fecha Inicio   : 16/12/24 18:04:56       
Archivo        : REG00760.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : via Rapida              
        VIA 2  : via Lenta               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
18:04:57 1 0 2 068 0576 1.68
18:05:02 1 0 1 097 0490 1.12
18:05:16 1 0 2 102 0468 0.71
18:05:18 1 0 1 114 0478 0.88
18:05:21 1 0 2 090 0639 0.60
18:05:28 1 0 2 130 0551 0.84
18:05:30 1 0 1 100 0530 1.28
18:05:34 1 0 1 110 0483 0.89
18:05:45 1 0 1 086 0602 0.76
18:05:45 1 0 2 068 1855 0.41
18:05:50 1 0 2 073 1503 0.43
18:06:21 1 0 1 121 0539 0.85
18:06:36 1 0 2 111 0549 1.20
18:06:38 1 0 1 162 0633 0.76
18:06:51 1 0 1 137 0571 1.23
18:06:58 1 0 2 102 0559 0.88
18:07:02 1 0 2 099 0553 0.74
18:07:04 1 0 1 128 0502 1.04
18:07:08 1 0 2 092 0514 0.94
18:07:14 1 0 2 089 0490 0.90
18:07:16 1 0 2 092 0509 0.75
18:07:23 1 0 2 080 0504 1.01
18:07:33 1 0 2 112 0468 0.94
18:07:42 1 0 2 117 0646 0.84
18:08:01 1 0 2 130 0604 0.68
18:08:12 1 0 2 121 0533 0.74
18:08:19 1 0 2 104 0482 0.87
18:08:29 1 0 2 075 0135 0.07
18:09:01 1 0 2 111 0841 0.79
18:09:07 1 0 2 112 0616 0.74
18:09:09 1 0 1 110 0492 1.10
18:09:28 1 0 2 120 0468 0.66
18:09:32 1 0 2 068 0767 0.38
18:09:35 1 0 1 125 0481 0.66
18:09:43 1 0 2 094 0547 1.13
18:09:48 1 0 2 099 0519 1.13
18:09:57 1 0 2 107 0552 1.02
18:10:02 1 0 1 116 0520 1.01
18:10:12 1 0 1 103 0792 0.69
18:10:25 1 0 2 118 0547 0.85
18:10:28 1 0 1 114 0549 1.06
18:10:30 1 0 1 110 0441 1.21
18:10:34 1 0 2 064 1861 0.29
18:10:42 1 0 2 104 0552 0.96
18:11:16 1 0 1 121 0515 1.02
18:11:24 1 0 2 113 0547 1.16
18:11:43 1 0 2 067 2172 0.38
18:11:51 1 0 2 094 0456 0.64
18:12:20 1 0 1 121 0647 0.93
18:12:22 1 0 2 068 0893 0.42
18:12:25 1 0 1 114 0530 1.08
18:12:33 1 0 2 078 1881 0.35
18:12:40 1 0 2 080 0528 1.00
18:13:12 1 0 1 164 0588 0.50
18:13:18 1 0 2 095 2276 1.09
18:13:35 1 0 1 101 0473 1.03
18:13:36 1 0 2 120 0533 1.08
18:13:44 1 0 1 113 0636 0.63
