
Equipo         : CLASIFICADOR_ESPIRAS_03 
Lugar          : -35.0498, -58.1190      
Descripcion    : RP06_KM0                
Fecha Inicio   : 17/12/24 08:22:58       
Archivo        : REG00766.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : via Rapida              
        VIA 2  : via Lenta               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
08:23:06 1 0 2 071 1348 0.33
08:23:26 1 0 2 059 0903 0.39
08:23:31 1 0 1 082 0505 0.90
08:23:36 1 0 1 095 0553 1.28
08:23:51 1 0 2 043 0567 0.73
08:24:04 1 0 2 081 0617 0.42
08:24:15 1 0 1 104 0571 0.58
08:24:17 1 0 2 109 0522 0.89
08:24:19 1 0 2 027 0491 0.41
08:24:25 1 0 1 098 0385 0.19
08:24:31 1 0 2 089 0524 0.72
08:25:01 1 0 1 102 0462 0.79
08:25:12 1 0 1 136 0510 1.18
08:25:14 1 0 2 087 0507 1.03
08:25:16 1 0 1 123 0445 0.42
08:25:21 1 0 1 105 0567 1.36
08:25:21 1 0 2 096 0541 1.05
08:25:21 1 0 1 117 0554 0.75
08:25:23 1 0 1 135 0726 0.96
08:25:32 1 0 2 102 0559 1.18
08:25:45 1 0 1 114 0573 0.68
08:25:51 1 0 2 070 0486 0.92
08:25:54 1 0 1 028 0498 0.33
08:26:01 1 0 2 068 1999 0.42
08:26:05 1 0 2 067 0505 1.11
08:26:10 1 0 2 072 1954 0.45
08:26:14 1 0 2 067 0526 1.00
08:26:28 1 0 2 102 0585 0.51
08:26:39 1 0 1 150 0602 0.55
08:26:44 1 0 2 120 0560 0.91
08:26:51 1 0 1 075 0458 0.56
08:26:56 1 0 1 108 0514 1.11
08:27:05 1 0 1 112 0596 0.64
08:27:07 1 0 2 092 0506 1.12
08:27:14 1 0 2 093 0517 1.08
08:27:17 1 0 2 107 0535 0.75
08:27:25 1 3 2 000 0000 0.20
08:27:30 1 0 1 109 0430 0.15
08:27:30 1 0 1 112 0515 1.17
08:27:31 1 0 2 112 0611 0.37
08:27:32 1 0 1 110 0517 0.92
08:27:34 1 0 2 101 0516 1.16
08:27:43 1 0 1 129 0497 0.79
08:27:46 1 0 2 100 0527 1.09
08:27:52 1 0 2 083 0927 0.59
08:27:57 1 0 1 123 0437 0.98
08:28:04 1 0 2 101 0494 0.38
08:28:06 1 0 1 111 0523 1.11
08:28:15 1 0 2 033 0426 0.40
08:28:21 1 3 2 000 0000 0.23
08:28:28 1 0 1 110 0866 0.91
08:28:37 1 0 1 103 0532 1.26
08:28:39 1 0 2 077 1327 0.32
08:28:46 1 0 2 103 0567 1.08
08:29:03 1 0 2 106 0495 0.89
08:29:15 1 0 1 090 0500 0.95
08:29:15 1 0 2 082 1210 0.60
08:29:58 1 0 2 090 1478 1.09
