
Equipo         : CLASIFICADOR_ESPIRAS_03 
Lugar          : -35.0498, -58.1190      
Descripcion    : RP06_KM0                
Fecha Inicio   : 16/12/24 09:53:38       
Archivo        : REG00753.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : via Rapida              
        VIA 2  : via Lenta               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
10:10:17 1 0 1 107 0588 0.74
10:10:19 1 0 2 097 0490 0.94
10:10:35 1 0 2 105 0517 0.93
10:10:51 1 0 2 086 0754 0.47
10:10:54 1 0 1 122 0497 0.92
10:11:17 1 0 2 112 0537 1.03
10:11:22 1 0 1 161 0507 0.88
10:11:29 1 0 2 084 0528 1.26
10:11:35 1 0 2 108 1893 0.30
10:11:52 1 0 1 111 0541 1.27
10:11:56 1 0 2 077 0678 1.10
10:12:07 1 0 1 126 0543 0.96
10:12:09 1 0 2 082 0516 1.01
10:12:14 1 0 1 109 0525 0.75
10:12:17 1 0 1 092 0469 0.98
10:12:17 1 0 2 079 0520 1.01
10:12:58 1 0 2 118 0520 1.13
10:13:03 1 2 2 000 0000 0.05
10:13:04 1 0 2 040 0168 0.34
10:13:22 1 0 2 093 0551 0.91
10:14:00 1 0 2 119 0534 1.16
10:14:00 1 0 1 104 0506 0.74
10:14:08 1 0 2 126 0540 1.11
10:14:10 1 0 2 116 0585 1.35
10:14:14 1 0 1 106 0588 0.75
10:14:17 1 0 2 084 0814 0.45
10:14:25 1 0 2 100 0621 0.81
10:14:57 1 0 2 175 0564 1.04
10:15:03 1 0 1 143 0556 0.42
10:15:10 1 0 1 132 0623 0.69
10:15:10 1 0 2 105 0723 1.01
10:15:25 1 0 1 120 0551 0.51
10:15:30 1 0 2 068 0799 0.37
10:15:31 1 0 2 072 1325 0.43
10:15:32 1 0 1 104 0502 0.71
10:15:38 1 0 2 094 0495 1.01
10:15:45 1 0 1 105 0618 0.32
10:15:57 1 0 1 099 0604 0.73
10:16:08 1 0 2 100 0508 0.61
10:16:16 1 0 1 109 0424 0.57
10:16:23 1 0 1 098 0565 0.51
10:16:23 1 0 1 097 0493 1.01
10:16:24 1 0 1 093 0436 0.49
10:16:26 1 0 2 067 0512 1.17
10:16:26 1 0 1 081 0585 0.76
10:17:01 1 0 1 126 0508 0.90
10:17:16 1 0 2 109 0604 0.63
