
Equipo         : CLASIFICADOR_ESPIRAS_03 
Lugar          : -35.0498, -58.1190      
Descripcion    : RP06_KM0                
Fecha Inicio   : 15/12/24 15:59:32       
Archivo        : REG00741.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : via Rapida              
        VIA 2  : via Lenta               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
15:59:34 1 0 2 094 0523 1.07
15:59:51 1 0 2 091 0538 0.76
16:00:14 1 0 1 099 0522 1.11
16:00:22 1 0 2 072 0504 1.08
16:00:26 1 0 2 092 0526 1.12
16:01:28 1 0 2 075 0529 0.78
16:01:38 1 0 1 115 0462 0.84
16:01:47 1 0 2 101 0549 1.24
16:01:53 1 0 2 088 0548 1.22
16:02:09 1 0 1 101 0471 1.02
16:02:12 1 0 1 107 0534 1.04
16:02:14 1 0 2 092 0520 1.11
16:02:17 1 0 2 093 0267 0.10
16:02:17 1 0 1 090 0230 0.08
16:02:29 1 0 2 092 0495 1.06
16:03:10 1 0 1 109 0559 0.94
16:03:18 1 0 1 112 0346 0.20
16:03:28 1 0 2 105 0563 0.65
16:03:30 1 0 2 098 0536 0.89
16:03:37 1 0 2 082 0519 1.12
16:03:37 1 0 1 120 0507 1.03
16:03:42 1 0 2 083 0495 0.96
16:04:10 1 0 2 097 0546 1.16
16:04:17 1 0 2 096 0501 1.01
16:04:25 1 0 1 099 0490 0.57
16:04:33 1 0 2 081 0533 1.17
16:04:34 1 0 1 095 0485 0.70
16:05:32 1 0 2 113 0518 0.85
16:05:37 1 0 1 103 0524 1.08
16:05:42 1 0 1 096 0443 0.36
16:05:46 1 0 2 080 0571 1.31
16:05:53 1 0 1 122 0513 0.93
16:05:56 1 0 2 105 0524 1.04
16:06:01 1 0 2 103 0498 1.06
16:06:10 1 0 1 105 0492 0.57
16:06:11 1 0 1 105 0469 0.76
16:06:28 1 0 1 109 0508 1.02
16:06:29 1 0 2 075 1919 0.36
16:06:37 1 0 2 077 0530 1.07
16:06:53 1 0 2 072 0529 1.21
16:06:56 1 0 1 108 0551 0.64
16:07:29 1 0 1 104 0496 0.99
16:07:42 1 0 2 049 0913 0.24
16:07:52 1 0 1 128 0596 0.62
16:08:01 1 0 2 078 0514 1.02
16:08:05 1 0 1 132 0568 0.82
16:08:18 1 0 1 130 0563 1.13
16:08:20 1 0 2 055 0683 0.43
16:08:23 1 0 2 055 0513 1.21
16:08:25 1 0 2 063 0518 1.40
16:08:29 1 0 2 087 0517 1.12
16:08:30 1 0 2 111 0547 0.61
16:08:32 1 0 1 097 0532 1.21
16:08:41 1 0 1 117 0524 0.73
16:08:48 1 0 2 098 0524 1.17
16:08:55 1 0 2 034 0479 1.05
16:09:12 1 0 1 085 1911 0.29
16:09:35 1 0 2 100 0526 0.99
