
Equipo         : CLASIFICADOR_ESPIRAS_03 
Lugar          : -35.0498, -58.1190      
Descripcion    : RP06_KM0                
Fecha Inicio   : 16/12/24 06:03:18       
Archivo        : REG00749.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : via Rapida              
        VIA 2  : via Lenta               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
06:03:43 1 0 1 124 0460 0.30
06:04:18 1 0 1 120 0506 0.77
06:04:44 1 0 1 111 0452 0.83
06:04:45 1 0 1 113 0498 0.72
06:05:33 1 0 2 090 0856 0.64
06:05:41 1 0 1 116 0459 0.55
06:05:48 1 0 2 113 0511 1.01
06:06:00 1 0 2 077 0781 0.78
06:06:52 1 0 2 093 0504 1.13
06:07:17 1 0 2 029 0505 0.99
06:08:02 1 0 2 098 0601 0.63
06:08:03 1 0 2 101 0834 1.12
06:08:21 1 2 2 000 0000 0.11
06:08:22 1 0 1 090 0460 1.12
06:08:22 1 0 2 042 0252 0.53
06:08:27 1 0 1 109 0432 0.31
06:08:43 1 0 1 117 0635 1.13
06:08:44 1 0 2 088 1239 0.42
06:08:45 1 0 1 099 0510 1.11
06:08:56 1 0 2 117 0540 0.86
06:09:16 1 0 2 074 1972 0.43
06:09:28 1 0 1 087 0532 0.98
06:09:48 1 0 2 099 0525 1.20
06:09:51 1 0 2 100 0588 1.05
06:10:00 1 0 2 082 1676 0.36
06:10:01 1 2 1 000 0000 0.06
06:10:14 1 0 2 082 1695 0.39
06:10:14 1 3 1 000 0000 0.07
06:10:18 1 0 2 101 1596 0.99
06:10:22 1 0 1 128 0553 0.28
06:10:43 1 0 2 025 0578 0.82
06:10:48 1 0 2 091 0449 0.40
06:11:20 1 0 2 095 0557 1.21
06:11:25 1 0 2 057 0673 0.84
06:11:36 1 0 1 113 0548 0.81
06:11:45 1 0 2 094 1615 1.46
06:11:56 1 0 2 097 1396 0.32
06:12:01 1 0 1 121 0478 1.12
06:12:19 1 0 1 115 0535 1.14
06:12:20 1 0 2 094 0610 0.65
06:12:42 1 0 2 100 2245 0.50
06:13:12 1 0 2 082 0478 0.93
06:13:14 1 0 1 128 0402 0.23
06:13:15 1 0 1 101 0450 0.93
06:13:46 1 0 2 083 0521 0.75
06:13:46 1 0 1 122 0591 0.67
06:13:52 1 0 2 084 0775 0.39
06:13:55 1 0 1 119 0576 0.59
06:14:11 1 0 2 075 2128 0.47
06:14:49 1 0 2 093 0421 1.15
06:14:52 1 0 2 116 0501 0.89
06:14:57 1 0 2 103 0576 1.27
06:15:03 1 0 1 104 0489 0.91
06:15:12 1 0 2 078 0807 0.81
06:16:20 1 0 2 085 2155 0.34
06:16:38 1 0 2 086 2073 0.50
06:16:47 1 0 2 096 0677 0.88
06:17:09 1 0 2 092 0875 0.53
