
Equipo         : CLASIFICADOR_ESPIRAS_05 
Lugar          : -37.1258, -58.5592      
Descripcion    : RP50 Ayacucho           
Fecha Inicio   : 15/12/24 00:00:00       
Archivo        : REG00232.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : Ranchos - Ayacucho      
        VIA 2  : Ayacucho - Ranchos      
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
06:06:49 1 0 2 064 0515 0.62
06:07:25 1 0 2 074 0524 1.48
06:21:13 1 0 2 064 0504 1.20
06:25:10 1 0 2 065 0463 0.88
06:27:28 1 0 2 043 0808 0.37
06:30:46 1 0 2 060 0492 0.63
06:35:22 1 0 2 064 0526 1.37
06:36:46 1 0 1 053 0936 0.72
06:39:45 1 0 1 087 0593 0.96
06:39:51 1 0 1 052 1947 0.51
06:44:57 1 0 2 065 0490 0.90
06:45:57 1 0 1 093 0500 1.20
06:46:10 1 0 2 054 1080 0.98
06:52:20 1 0 2 071 0523 0.96
06:55:16 1 0 2 075 0553 1.39
07:06:58 1 0 2 055 1570 0.56
07:08:27 1 0 2 045 0536 0.75
07:09:18 1 0 2 068 0582 0.57
07:09:39 1 0 2 034 0556 1.03
07:11:59 1 0 1 065 0542 1.37
07:12:20 1 0 1 076 0473 1.09
07:12:33 1 0 2 064 0548 1.03
07:12:33 1 0 1 073 0490 0.85
07:13:30 1 0 2 070 0489 1.25
07:21:29 1 0 1 061 0458 1.26
07:21:46 1 0 2 078 0570 0.80
07:28:46 1 0 2 063 0532 1.14
07:28:46 1 0 2 072 0496 0.41
07:29:57 1 0 1 110 0554 1.44
07:30:15 1 0 1 104 0552 0.69
07:33:03 1 0 1 056 0427 0.92
07:34:34 1 0 1 067 0498 1.21
07:35:48 1 0 2 063 0478 0.71
07:36:18 1 0 2 073 0502 1.38
07:36:30 1 0 2 054 0449 1.08
07:39:49 1 0 2 069 0562 0.68
07:39:52 1 0 1 089 0586 0.83
07:43:28 1 0 1 073 0479 1.04
07:45:33 1 0 1 075 0527 1.12
07:46:27 1 0 2 053 0478 1.07
07:51:05 1 0 2 060 0552 0.53
07:53:56 1 0 2 052 0446 1.02
07:54:46 1 0 1 079 0567 0.73
07:55:20 1 0 2 055 0503 0.52
08:06:38 1 0 2 061 0471 0.96
08:08:38 1 0 2 070 0651 0.49
08:12:20 1 0 1 095 0497 1.15
08:15:34 1 0 2 049 1867 0.40
08:16:49 1 0 1 037 0480 1.23
08:18:16 1 0 2 064 0497 1.31
08:19:34 1 0 1 075 0492 0.93
08:20:27 1 0 2 057 0465 1.28
08:20:46 1 0 2 075 0455 0.72
08:23:08 1 0 2 070 0488 0.89
08:23:40 1 0 1 050 1693 0.48
08:23:46 1 0 2 042 0416 0.69
08:26:10 1 0 2 067 0568 0.70
08:27:08 1 0 2 071 0528 1.34
08:27:34 1 0 2 055 1671 0.53
08:31:15 1 0 2 058 0484 0.50
08:31:47 1 0 1 066 0601 0.72
08:32:34 1 0 1 065 0495 0.97
08:32:37 1 0 1 063 0497 1.12
08:32:56 1 0 2 065 0456 1.17
08:33:43 1 0 2 083 0513 1.15
08:35:10 1 0 2 050 1633 0.63
08:36:00 1 0 2 077 0505 1.20
08:36:22 1 0 1 076 0423 0.82
08:37:18 1 0 1 079 0567 0.68
08:37:24 1 0 1 073 0707 1.25
08:43:49 1 0 1 088 0484 0.86
08:44:41 1 0 2 029 0543 0.87
08:45:14 1 0 1 057 0441 1.15
08:47:10 1 0 2 069 0471 1.13
08:48:13 1 0 1 070 0496 0.97
08:50:42 1 0 2 076 0509 1.22
08:51:32 1 0 1 080 0582 0.66
08:52:57 1 0 1 065 0448 1.22
08:53:41 1 2 1 000 0000 0.16
08:54:13 1 0 2 051 0456 0.67
08:54:37 1 0 2 066 0485 0.95
08:55:17 1 0 2 073 0553 0.74
08:55:34 1 0 2 075 0492 1.28
08:56:17 1 0 2 058 0553 0.73
08:56:26 1 0 2 068 0545 1.20
08:57:20 1 0 2 066 0505 1.27
08:57:24 1 0 2 068 0541 0.53
09:03:17 1 0 2 093 0559 0.87
09:05:21 1 0 2 062 0546 0.98
09:05:27 1 0 1 081 0504 0.73
09:05:34 1 0 2 068 0494 1.06
09:08:07 1 0 2 060 0505 1.17
09:11:33 1 0 1 063 0557 0.59
09:11:49 1 0 1 093 0579 0.83
09:12:25 1 0 2 062 0445 1.05
09:12:50 1 0 2 051 1091 0.86
09:13:06 1 0 2 063 0503 1.02
09:14:30 1 0 2 055 0464 0.98
09:15:04 1 0 1 074 0457 1.00
09:15:08 1 0 2 058 0436 0.98
09:16:03 1 0 1 066 0541 0.71
09:16:29 1 0 1 048 1508 0.48
09:16:44 1 3 1 000 0000 0.11
09:17:02 1 0 1 044 1389 0.37
09:17:20 1 0 1 082 0536 0.94
09:18:07 1 0 2 059 0558 0.81
09:18:27 1 0 2 066 0505 1.23
09:19:15 1 0 2 055 0520 0.74
09:19:17 1 0 2 059 0457 1.25
09:19:41 1 0 2 066 0559 0.67
09:19:52 1 0 2 072 0486 1.24
09:21:56 1 0 1 053 0562 0.69
09:23:29 1 0 1 067 0491 1.16
09:24:25 1 0 1 043 0429 0.98
09:25:17 1 0 1 070 0491 1.23
09:25:18 1 0 1 067 0454 0.99
09:25:30 1 0 1 075 0534 0.48
09:26:40 1 0 2 059 0459 1.13
09:27:09 1 0 2 077 0552 0.73
09:27:50 1 0 2 069 0567 0.92
09:29:00 1 0 1 049 0515 1.42
09:30:19 1 0 1 044 2463 1.39
09:30:31 1 0 1 063 0572 0.90
09:32:47 1 0 1 053 1925 0.45
09:32:57 1 0 2 063 0570 0.63
09:33:25 1 0 1 066 0540 1.27
09:33:39 1 0 2 066 0531 0.87
09:36:29 1 0 2 045 0560 0.64
09:38:18 1 0 1 066 0475 1.16
09:38:20 1 0 1 068 0506 1.10
09:39:08 1 0 2 079 0537 1.57
09:41:02 1 0 2 066 0512 1.02
09:42:00 1 0 2 072 0563 0.74
09:44:45 1 0 1 063 0559 0.73
09:44:49 1 0 2 076 0474 0.93
09:45:12 1 0 1 084 0529 0.83
09:45:17 1 0 2 082 0571 0.74
09:47:40 1 0 1 059 0521 1.09
09:49:29 1 0 2 072 0507 1.26
09:49:55 1 0 1 065 0554 0.66
09:50:24 1 0 1 054 0560 0.77
09:51:00 1 0 2 031 1503 0.64
09:54:16 1 0 2 058 0494 1.40
09:55:14 1 0 1 069 0456 1.04
09:55:44 1 0 1 061 0439 0.79
09:55:54 1 0 1 078 0569 0.67
09:57:28 1 0 2 061 0555 0.88
10:00:14 1 0 1 044 0565 0.81
10:00:21 1 0 1 073 0536 0.91
10:02:47 1 0 1 075 0465 1.01
10:03:13 1 0 2 019 0501 0.33
10:03:30 1 0 2 037 0785 0.30
10:03:32 1 0 2 043 0551 0.73
10:03:48 1 0 1 043 0428 0.18
10:05:34 1 0 2 076 0524 0.74
10:05:57 1 0 2 082 0465 1.10
10:06:07 1 0 1 079 0509 0.99
10:06:32 1 0 1 071 0519 0.55
10:06:44 1 0 2 075 0535 0.47
10:08:54 1 0 1 099 0472 1.05
10:10:06 1 0 2 072 0450 1.15
10:10:44 1 0 1 073 0532 1.05
10:10:52 1 0 2 030 1288 0.65
10:11:01 1 0 2 055 0491 1.15
10:11:08 1 0 2 064 0566 0.76
10:12:21 1 0 2 066 0566 0.67
10:12:34 1 0 2 072 0501 1.11
10:14:26 1 0 2 058 0548 0.68
10:14:42 1 0 1 063 0955 0.57
10:16:30 1 0 1 063 0479 0.77
10:18:03 1 0 2 066 0497 1.35
10:18:05 1 0 2 060 0467 0.95
10:18:52 1 0 2 076 0466 1.15
10:19:08 1 0 1 037 1953 0.49
10:19:56 1 0 2 057 2448 1.04
10:20:08 1 0 2 065 0464 1.06
10:20:30 1 0 1 074 0510 1.04
10:21:49 1 0 1 073 0585 0.83
10:22:01 1 0 1 082 0559 0.76
10:22:50 1 0 2 059 0524 0.78
10:23:18 1 0 1 062 0482 1.29
10:23:54 1 0 2 074 0574 0.95
10:25:01 1 0 1 066 0474 0.77
10:25:42 1 0 2 088 0557 0.88
10:27:48 1 0 2 050 0558 0.92
10:28:12 1 0 2 062 0509 0.67
10:29:02 1 0 1 057 0561 0.71
10:29:16 1 0 2 070 0460 1.00
10:31:58 1 0 2 077 0576 0.97
10:32:32 1 0 1 080 0565 0.65
10:33:15 1 0 2 076 0555 0.88
10:34:19 1 0 2 072 0520 0.80
10:35:39 1 0 1 054 0449 0.90
10:35:44 1 0 2 049 1406 0.36
10:37:36 1 0 2 074 0569 0.78
10:38:08 1 0 2 070 0489 0.89
10:42:22 1 0 2 062 0515 1.06
10:42:30 1 0 1 060 0471 1.01
10:43:49 1 0 2 060 0569 0.76
10:46:01 1 0 1 068 0454 0.82
10:47:39 1 0 1 070 0564 0.56
10:47:55 1 0 2 080 0505 1.19
10:48:27 1 0 2 079 0527 1.40
10:48:41 1 0 1 043 1890 0.50
10:50:42 1 0 2 071 0483 0.95
10:50:52 1 0 2 074 0472 0.99
10:50:55 1 0 2 067 0516 0.94
10:50:56 1 0 1 064 0523 0.87
10:52:02 1 0 2 081 0558 0.78
10:52:48 1 0 2 052 0835 0.60
10:55:21 1 0 2 066 1128 0.78
10:55:54 1 0 1 072 0559 0.64
10:56:42 1 0 1 072 0429 0.51
10:57:55 1 0 1 064 0481 1.08
10:59:21 1 0 2 080 0463 1.23
11:00:08 1 0 2 050 1847 0.35
11:00:13 1 0 2 069 0550 0.82
11:00:26 1 0 1 072 0506 1.08
11:00:30 1 0 1 073 0504 0.94
11:00:49 1 0 2 077 0456 1.08
11:01:41 1 0 2 064 0490 1.12
11:02:32 1 0 1 092 0520 0.68
11:02:36 1 0 2 067 0560 0.96
11:03:24 1 0 2 070 0528 0.75
11:04:20 1 0 2 069 0542 0.99
11:04:32 1 0 1 076 0463 1.08
11:04:50 1 0 2 045 1933 0.44
11:05:40 1 0 2 070 0544 0.73
11:06:49 1 0 1 045 1480 0.37
11:07:56 1 0 1 069 0558 0.72
11:09:41 1 0 2 053 0377 0.56
11:10:05 1 0 1 085 0458 0.87
11:10:49 1 0 1 050 0510 1.04
11:11:00 1 0 1 062 0871 0.71
11:11:02 1 0 1 067 0528 0.43
11:11:29 1 0 2 087 0509 1.27
11:11:49 1 0 2 074 0524 1.18
11:15:01 1 0 2 057 0466 1.26
11:15:54 1 0 2 063 0548 1.17
11:17:12 1 0 2 082 0487 1.01
11:17:40 1 2 2 000 0000 0.42
11:17:48 1 2 2 000 0000 1.01
11:18:01 1 1 2 000 0000 0.73
11:18:03 1 3 2 000 0000 1.37
11:19:12 1 0 2 076 0550 0.79
11:20:37 1 0 2 065 0519 1.40
11:22:42 1 0 2 075 0479 1.23
11:23:13 1 0 1 055 0498 1.14
11:23:28 1 0 1 071 1096 0.72
11:23:40 1 0 2 070 0499 1.01
11:23:41 1 0 1 101 0586 0.74
11:23:56 1 0 1 077 0536 1.09
11:24:16 1 0 2 064 0601 0.91
11:24:30 1 0 2 056 0525 1.13
11:26:20 1 0 2 063 0490 0.61
11:26:49 1 0 1 076 0580 0.88
11:27:51 1 0 2 051 0878 0.45
11:28:59 1 0 2 064 0462 1.09
11:29:08 1 0 2 053 1819 0.29
11:29:27 1 0 2 061 1827 0.30
11:29:37 1 0 1 060 0491 0.97
11:30:09 1 0 2 048 0520 0.61
11:31:00 1 0 2 061 0501 0.62
11:31:09 1 0 1 051 0570 0.54
11:32:35 1 0 1 066 0507 1.06
11:32:36 1 0 1 067 0554 0.70
11:32:54 1 0 2 084 0554 0.99
11:33:53 1 0 1 031 2407 1.26
11:34:09 1 0 1 051 0061 0.07
11:34:21 1 0 2 024 0387 0.65
11:35:26 1 0 2 079 0569 0.86
11:35:52 1 1 2 101 0842 0.07
11:35:52 1 0 1 049 0402 0.12
11:36:27 1 0 1 072 0392 0.40
11:36:39 1 0 2 055 0561 0.74
11:38:10 1 0 2 070 0482 1.27
11:41:08 1 0 2 053 0464 1.06
11:41:14 1 0 2 065 0475 1.08
11:43:36 1 0 2 066 0558 0.82
11:44:07 1 0 1 058 0481 1.06
11:44:50 1 2 2 000 0000 1.00
11:44:52 1 0 1 071 0568 0.82
11:45:43 1 0 1 065 0505 1.33
11:45:45 1 3 2 000 0000 0.13
11:46:32 1 0 2 067 0467 0.95
11:48:13 1 0 2 067 0110 0.07
11:49:51 1 0 1 075 0450 0.96
11:50:59 1 0 1 074 0533 1.53
11:50:59 1 0 2 097 0567 0.69
11:51:15 1 0 1 021 2394 0.77
11:52:13 1 0 2 060 0555 0.79
11:54:14 1 0 1 084 0543 0.45
11:54:44 1 0 2 072 0499 0.78
11:54:57 1 0 2 042 0486 1.21
11:55:09 1 0 1 066 0485 0.81
11:56:15 1 0 2 046 1840 0.34
11:57:01 1 0 1 077 0578 0.75
11:58:50 1 0 2 070 0495 1.21
11:59:56 1 0 1 073 0484 0.85
12:01:35 1 2 2 000 0000 0.06
12:02:33 1 0 2 070 0511 1.24
12:04:36 1 0 1 071 0480 1.01
12:04:45 1 0 1 060 2028 0.49
12:05:10 1 0 1 081 0584 0.66
12:06:18 1 0 2 085 0504 1.23
12:06:42 1 0 2 048 0473 0.94
12:07:15 1 0 1 073 0471 1.08
12:08:18 1 0 2 065 0498 1.05
12:08:18 1 0 1 088 0457 0.67
12:08:46 1 1 2 000 0000 0.33
12:08:47 1 0 1 090 0472 1.27
12:08:49 1 3 2 000 0000 0.30
12:08:52 1 0 2 053 0531 1.41
12:10:21 1 0 2 060 0536 1.38
12:11:06 1 0 2 075 0591 0.82
12:11:07 1 0 1 079 0585 0.79
12:12:46 1 0 2 063 0473 0.95
12:14:18 1 0 1 046 0494 1.28
12:14:48 1 0 2 043 1904 0.36
12:14:54 1 0 2 050 1959 0.35
12:15:12 1 0 2 066 0447 1.30
12:15:35 1 0 1 061 0489 0.99
12:16:41 1 0 2 074 0451 1.06
12:16:58 1 0 1 061 0444 1.09
12:17:37 1 0 2 089 0549 0.81
12:19:47 1 0 2 091 0548 0.74
12:20:13 1 0 2 076 0517 1.23
12:21:48 1 0 2 067 0529 1.35
12:22:03 1 0 1 071 0449 1.02
12:23:11 1 0 2 076 0587 0.85
12:23:18 1 0 2 066 0503 1.16
12:23:26 1 0 1 067 0472 0.81
12:24:59 1 0 2 073 0468 1.26
12:26:23 1 0 1 074 0590 0.73
12:27:36 1 0 1 081 0516 1.02
12:29:42 1 0 1 085 0531 1.27
12:29:56 1 0 1 068 0480 1.07
12:31:00 1 0 1 078 0477 0.96
12:32:39 1 0 1 051 1832 0.49
12:34:28 1 0 1 074 0573 0.76
12:35:27 1 0 1 054 1923 0.33
12:36:00 1 0 2 070 0519 0.96
12:36:25 1 0 1 073 0666 0.68
12:36:26 1 0 2 088 0502 1.27
12:38:41 1 0 2 069 0475 1.24
12:38:59 1 0 1 076 0514 0.59
12:40:02 1 0 2 087 0497 1.00
12:42:51 1 0 2 069 0472 1.27
12:43:51 1 0 1 109 0514 0.94
12:44:16 1 0 2 064 0480 1.10
12:44:47 1 0 2 067 0511 0.95
12:45:05 1 0 2 068 0536 0.78
12:45:54 1 0 1 068 0530 0.98
12:46:39 1 0 2 070 0445 1.01
12:47:29 1 0 1 077 0529 1.41
12:48:31 1 0 2 061 0454 1.18
12:49:20 1 0 2 084 0504 0.78
12:52:00 1 0 2 054 0483 1.24
12:52:57 1 0 2 081 0472 1.09
12:54:38 1 0 1 041 0544 0.47
12:58:06 1 0 1 086 0476 1.23
12:58:18 1 0 1 092 0479 0.87
12:58:38 1 0 2 077 0473 1.12
13:02:47 1 0 2 058 0469 1.16
13:02:50 1 0 2 058 0456 1.17
13:03:16 1 0 1 094 0563 0.63
13:04:57 1 0 2 067 0486 0.95
13:05:07 1 0 2 068 0493 1.34
13:05:10 1 0 2 070 0523 0.81
13:05:30 1 0 1 075 0496 1.29
13:05:41 1 2 2 000 0000 0.00
13:05:41 1 1 2 081 0081 0.33
13:05:42 1 3 2 000 0000 1.20
13:07:03 1 0 2 080 0538 0.29
13:07:28 1 0 2 067 0490 1.33
13:08:24 1 0 2 067 0494 1.46
13:08:32 1 0 2 048 0542 0.82
13:09:12 1 0 2 063 0530 0.56
13:09:31 1 0 2 065 0498 1.20
13:10:09 1 0 2 075 0544 0.55
13:11:11 1 0 2 090 0565 0.93
13:11:27 1 0 2 073 0484 1.16
13:11:34 1 0 2 074 0552 0.78
13:12:27 1 0 2 082 0512 1.40
13:15:23 1 0 2 068 0505 1.12
13:15:42 1 0 1 080 0450 0.96
13:16:22 1 0 2 064 0442 0.74
13:16:38 1 0 2 056 0437 0.97
13:16:44 1 0 2 051 1335 0.33
13:16:54 1 0 1 088 0490 1.19
13:17:07 1 0 2 060 0499 1.28
13:17:08 1 0 2 061 0487 1.33
13:17:30 1 0 2 081 0563 0.84
13:17:58 1 0 2 082 0552 0.74
13:18:14 1 0 2 066 0440 0.98
13:18:26 1 0 1 069 0497 0.97
13:18:27 1 0 1 072 0454 1.12
13:18:43 1 0 2 077 0460 1.25
13:20:19 1 0 2 077 0502 1.14
13:23:03 1 0 2 073 0559 0.77
13:24:11 1 0 1 079 0549 0.96
13:24:42 1 0 1 084 0528 1.05
13:26:20 1 0 2 062 0525 1.41
13:26:26 1 0 2 067 0541 1.45
13:26:47 1 0 2 070 0485 1.28
13:27:32 1 0 2 068 0565 0.78
13:27:36 1 0 2 073 0497 1.19
13:28:22 1 0 2 080 0515 0.61
13:29:22 1 0 2 079 0550 1.09
13:29:33 1 0 2 059 0562 0.75
13:29:50 1 0 1 040 1951 0.52
13:30:03 1 0 2 077 0538 0.59
13:31:00 1 0 2 063 0535 0.91
13:31:19 1 0 1 080 0448 0.99
13:33:15 1 0 1 070 0497 0.79
13:35:30 1 0 2 075 0458 1.21
13:37:52 1 0 2 060 0433 1.24
13:39:00 1 0 2 048 0521 1.41
13:39:12 1 0 2 077 0546 1.38
13:39:18 1 0 2 070 0495 1.
