
Equipo         : CLASIFICADOR_ESPIRAS_05 
Lugar          : -37.1258, -58.5592      
Descripcion    : RP50 Ayacucho           
Fecha Inicio   : 14/12/24 12:27:27       
Archivo        : REG00230.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : Ranchos - Ayacucho      
        VIA 2  : Ayacucho - Ranchos      
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
12:58:27 1 0 2 080 0489 1.21
12:59:12 1 0 1 081 0493 1.07
12:59:31 1 0 2 082 0485 1.06
13:00:37 1 0 1 072 0569 0.72
13:01:46 1 0 2 066 0488 1.12
13:02:06 1 0 2 082 0558 0.75
13:02:56 1 0 2 061 0556 0.82
13:03:28 1 0 1 089 0481 0.89
13:05:28 1 0 1 050 0561 0.64
13:05:31 1 0 2 070 0471 1.26
13:05:58 1 0 1 065 0492 1.05
13:06:37 1 0 2 070 0509 1.09
13:07:46 1 0 2 053 0454 1.14
13:09:28 1 0 2 085 0543 0.62
13:09:40 1 0 1 090 0503 0.60
13:10:03 1 0 1 071 0503 1.07
13:10:23 1 0 2 058 0547 0.77
13:11:00 1 0 1 060 0465 0.82
13:11:27 1 0 2 070 1995 0.39
13:11:50 1 0 2 061 1129 0.50
13:12:15 1 0 2 071 0456 1.08
13:14:36 1 0 2 066 0501 0.97
13:17:02 1 0 2 067 0505 0.71
13:17:29 1 0 1 076 0560 0.63
13:20:12 1 0 1 082 0581 0.85
13:20:46 1 0 2 054 0535 0.83
13:21:17 1 0 2 087 0470 1.19
13:21:37 1 0 2 019 0425 0.53
13:22:40 1 0 1 068 0559 0.72
13:22:53 1 0 2 067 0549 0.79
13:25:46 1 0 2 058 0717 0.22
13:26:31 1 2 2 000 0000 0.40
13:27:37 1 3 2 000 0000 0.08
13:29:15 1 0 2 068 0489 1.12
13:32:26 1 0 1 066 0455 0.75
13:33:36 1 0 2 083 0540 0.69
13:33:59 1 0 1 085 0481 1.10
13:34:37 1 0 2 048 0967 0.44
13:35:51 1 0 2 056 0551 0.91
13:41:46 1 0 2 052 0420 1.27
13:45:43 1 0 2 063 0488 1.22
13:47:55 1 0 1 046 0435 0.97
13:48:31 1 0 1 067 0625 1.01
13:49:37 1 0 2 067 0522 1.36
13:50:56 1 0 2 069 0493 1.03
13:51:22 1 0 2 063 0879 0.37
13:51:30 1 2 2 000 0000 0.43
13:51:41 1 0 2 000 0000 0.81
13:51:45 1 0 1 080 0586 0.85
13:54:07 1 0 1 050 0571 0.89
13:54:24 1 0 1 063 0478 1.34
13:54:50 1 0 2 055 0445 0.88
13:55:11 1 0 2 059 1028 0.89
13:55:26 1 0 2 046 0477 0.96
13:56:03 1 0 1 072 0539 0.57
13:57:57 1 0 1 095 0454 0.70
14:01:35 1 0 2 094 0551 0.74
14:04:21 1 0 1 084 0541 0.91
14:04:24 1 0 1 086 0513 1.10
14:05:45 1 0 1 090 0459 1.06
14:08:01 1 0 2 063 0550 0.71
14:10:16 1 0 2 032 2034 0.43
14:13:48 1 0 2 019 0953 0.51
14:15:11 1 0 2 063 0483 1.00
14:15:55 1 0 2 058 1086 0.67
14:18:00 1 0 1 069 0569 0.73
14:18:58 1 0 2 056 0503 1.40
14:19:29 1 0 1 078 0495 0.96
14:21:12 1 0 1 083 0649 0.71
14:21:28 1 3 2 000 0000 0.08
14:25:37 1 0 1 050 0489 0.15
14:25:39 1 0 1 051 0439 1.05
14:26:55 1 0 1 075 0515 1.14
14:27:35 1 0 2 056 1980 0.42
14:27:38 1 0 2 060 0516 0.97
14:28:51 1 0 1 056 0506 0.91
14:29:19 1 0 2 074 0528 1.47
14:29:23 1 0 1 089 0523 1.11
14:32:12 1 0 1 112 0556 1.32
14:33:30 1 0 2 048 2115 0.32
14:33:44 1 0 2 029 0766 0.34
14:33:58 1 0 1 082 0527 0.50
14:34:48 1 0 1 083 0571 0.79
14:37:24 1 0 2 065 0507 1.32
14:37:31 1 0 2 052 0448 1.19
14:37:57 1 0 1 097 0488 0.17
14:38:46 1 0 2 059 0438 1.12
14:39:38 1 0 2 060 0477 1.15
14:39:48 1 0 2 037 0419 1.08
14:41:20 1 0 1 054 1985 0.41
14:41:32 1 0 1 073 0527 0.60
14:42:11 1 3 1 000 0000 0.08
14:43:45 1 0 2 070 0800 0.90
14:44:25 1 0 1 059 1731 0.65
14:46:25 1 0 2 069 0450 1.00
14:46:28 1 0 2 065 0505 1.21
14:47:32 1 0 1 053 1988 0.50
14:48:13 1 0 2 067 0476 1.24
14:49:02 1 0 2 047 0573 0.61
14:50:34 1 0 1 063 0478 1.11
14:50:43 1 0 1 066 0570 0.76
14:51:18 1 0 1 085 0530 1.33
14:51:41 1 0 1 064 0548 0.65
14:52:25 1 0 2 075 0472 1.01
14:52:58 1 0 2 063 0546 0.69
14:54:06 1 0 1 043 0393 0.62
14:54:37 1 0 2 069 0566 0.68
14:56:08 1 0 2 079 0660 1.14
14:56:10 1 0 1 071 0506 1.31
14:56:40 1 0 1 065 0484 0.83
14:58:40 1 0 1 086 0560 0.71
15:01:13 1 0 2 059 0644 1.20
15:01:15 1 0 1 070 0450 1.10
15:01:17 1 0 2 058 0568 0.73
15:01:34 1 0 2 065 0483 1.06
15:03:21 1 0 1 070 0515 1.10
15:04:11 1 0 1 098 0527 0.42
15:04:28 1 0 2 074 0528 0.78
15:05:04 1 0 2 070 0522 0.69
15:08:15 1 0 1 083 0516 1.12
15:08:30 1 0 1 065 0451 1.07
15:08:33 1 0 2 058 0478 0.93
15:10:58 1 0 2 052 0521 0.72
15:11:22 1 0 1 056 0816 0.97
15:11:24 1 0 1 052 0523 1.45
15:12:00 1 0 2 088 0516 1.04
15:14:06 1 0 2 024 0824 0.34
15:14:15 1 0 2 059 1040 0.80
15:15:53 1 0 2 027 0879 0.35
15:16:12 1 0 2 000 0000 0.65
15:17:04 1 0 1 061 0507 0.65
15:17:22 1 0 2 057 0558 0.71
15:17:34 1 0 2 069 0570 0.72
15:18:08 1 0 2 062 0553 0.81
15:18:30 1 0 1 055 0494 1.07
15:18:50 1 0 1 079 1116 0.64
15:20:11 1 0 1 072 0488 1.07
15:20:18 1 0 2 067 0447 1.14
15:20:24 1 0 2 070 0529 1.02
15:21:03 1 0 2 063 0473 1.36
15:21:10 1 0 1 073 0496 1.12
15:21:30 1 0 2 062 0554 0.60
15:21:40 1 0 2 067 0524 0.72
15:22:47 1 0 2 076 0501 1.04
15:23:59 1 0 1 096 0545 0.90
15:25:34 1 0 1 082 0590 0.95
15:26:20 1 0 1 077 0528 0.64
15:26:48 1 0 2 081 0539 0.72
15:27:24 1 0 2 044 0975 0.63
15:28:02 1 0 1 072 0489 0.93
15:28:05 1 0 2 020 0794 0.45
15:29:43 1 0 2 093 0497 1.07
15:32:12 1 0 2 063 0476 1.07
15:34:01 1 0 2 068 0559 0.79
15:34:03 1 0 1 064 0516 1.29
15:34:54 1 0 2 060 0486 0.92
15:34:55 1 0 2 071 0457 1.06
15:35:14 1 0 1 073 0416 0.46
15:35:50 1 0 2 025 0766 0.24
15:35:54 1 0 2 024 0555 0.70
15:36:04 1 0 1 081 0507 1.05
15:36:32 1 0 1 082 0536 1.25
15:38:49 1 0 1 061 1996 0.49
15:40:39 1 0 1 068 0535 1.26
15:40:43 1 0 1 064 0488 0.88
15:40:52 1 0 1 074 0574 0.92
15:41:40 1 0 2 055 0469 1.29
15:42:48 1 0 1 043 0550 0.66
15:45:32 1 0 1 084 0594 0.77
15:47:15 1 0 2 052 0550 0.83
15:48:03 1 0 1 061 0544 0.92
15:48:31 1 0 2 041 1791 0.36
15:48:39 1 1 2 000 0000 0.35
15:48:41 1 3 2 000 0000 0.33
15:51:52 1 0 1 046 0456 1.00
15:52:13 1 0 1 044 1808 0.39
15:53:06 1 2 2 000 0000 0.07
15:53:12 1 0 1 083 0562 0.82
15:54:29 1 0 1 058 0742 0.30
15:54:47 1 0 1 065 0533 0.51
15:55:06 1 0 1 064 0493 0.69
15:56:01 1 0 2 072 0547 0.80
15:56:44 1 0 1 067 0518 0.75
15:58:21 1 0 2 057 0533 1.43
15:58:46 1 0 2 073 0468 0.97
15:58:55 1 0 1 075 0512 1.21
16:00:05 1 0 2 063 0475 1.20
16:00:32 1 0 2 062 0490 1.15
16:02:15 1 0 2 076 0474 0.74
16:03:00 1 0 1 047 0469 1.04
16:03:54 1 0 2 066 0505 1.27
16:04:47 1 0 2 050 0726 0.30
16:05:10 1 0 2 058 0564 0.75
16:06:27 1 0 1 096 0593 0.77
16:07:22 1 0 2 081 0503 1.08
16:08:33 1 0 1 077 0576 0.80
16:09:17 1 0 2 080 0543 0.91
16:09:41 1 0 2 055 0528 1.33
16:12:17 1 0 1 044 1974 0.51
16:12:21 1 0 1 042 0495 1.02
16:12:23 1 0 1 044 0544 0.63
16:12:32 1 0 2 055 0604 1.20
16:14:07 1 0 2 045 0405 0.96
16:15:17 1 0 1 080 0571 0.69
16:15:23 1 0 2 041 0542 0.86
16:15:24 1 0 1 060 0478 0.89
16:15:24 1 0 1 060 0450 1.15
16:16:15 1 0 2 046 0487 1.34
16:16:27 1 0 1 105 0588 0.73
16:18:46 1 0 1 044 0434 1.00
16:19:30 1 0 1 077 0496 1.16
16:20:02 1 0 2 046 1015 0.52
16:20:37 1 1 2 000 0000 0.15
16:20:39 1 3 2 000 0000 0.13
16:20:52 1 1 1 041 2004 0.16
16:21:42 1 0 1 047 2201 0.47
16:22:08 1 0 1 075 0557 0.67
16:22:19 1 1 2 000 0000 0.11
16:22:22 1 3 2 000 0000 0.14
16:22:23 1 0 2 045 0466 0.70
16:22:55 1 0 2 041 0447 1.03
16:23:03 1 0 2 063 0433 0.19
16:23:51 1 0 2 080 0485 0.47
16:25:47 1 0 2 068 0560 0.81
16:27:23 1 0 2 068 0465 0.99
16:27:53 1 0 2 054 0571 0.72
16:30:10 1 0 2 061 0567 0.79
16:30:59 1 1 2 000 0000 0.35
16:31:01 1 3 2 000 0000 0.26
16:32:29 1 0 1 090 0505 0.23
16:34:07 1 0 2 062 0481 1.26
16:35:26 1 0 2 054 1446 0.38
16:35:59 1 0 1 063 1096 0.72
16:37:16 1 0 1 050 1970 0.53
16:38:49 1 0 1 062 0447 0.90
16:41:18 1 0 1 089 0462 0.66
16:42:47 1 0 1 071 0530 1.39
16:44:08 1 0 2 057 2013 0.37
16:45:13 1 0 1 072 0561 0.59
16:46:29 1 0 1 071 0607 0.71
16:46:36 1 0 2 043 2239 0.36
16:46:57 1 0 1 071 0451 1.09
16:48:39 1 0 1 050 0797 0.31
16:50:08 1 0 1 061 0576 0.78
16:50:16 1 0 2 030 0392 0.61
16:50:43 1 0 2 083 0536 0.93
16:51:00 1 0 2 070 0603 1.08
16:52:06 1 0 1 049 1931 0.59
16:53:17 1 0 2 061 0485 1.15
16:54:20 1 0 2 083 0565 0.78
16:55:59 1 0 2 075 0517 0.80
16:56:47 1 0 2 061 0537 0.63
16:57:06 1 0 1 085 0592 0.92
16:59:11 1 0 1 067 0509 0.38
17:01:06 1 0 1 077 0454 0.92
17:03:07 1 0 1 066 0498 0.57
17:03:50 1 0 1 084 0543 1.30
17:05:35 1 0 1 116 0473 0.57
17:12:24 1 0 2 066 0561 0.95
17:12:35 1 0 2 068 0506 0.92
17:13:06 1 0 1 063 0584 0.71
17:14:10 1 0 1 058 0768 0.30
17:16:35 1 0 2 058 0466 0.75
17:17:19 1 0 2 079 0570 0.73
17:17:54 1 1 2 099 0436 0.16
17:18:34 1 0 2 077 0571 0.77
17:19:24 1 0 2 068 0487 1.17
17:19:44 1 0 1 065 0540 0.85
17:19:57 1 0 2 042 0446 0.90
17:20:18 1 0 2 058 0449 1.10
17:20:32 1 0 1 086 0572 0.58
17:23:06 1 0 1 076 0508 0.55
17:24:15 1 0 1 058 1888 0.43
17:24:19 1 0 2 074 0566 0.71
17:24:25 1 0 1 072 0569 0.74
17:25:40 1 0 1 071 0552 0.62
17:26:14 1 0 1 070 0588 0.89
17:26:19 1 0 1 069 0568 0.71
17:26:33 1 0 2 047 0447 1.20
17:26:34 1 0 1 073 0484 0.94
17:28:04 1 0 1 049 2125 0.41
17:28:10 1 0 1 063 0573 0.71
17:28:50 1 0 1 065 0437 0.97
17:29:37 1 0 1 058 2120 0.37
17:30:08 1 0 1 086 0549 0.75
17:30:15 1 0 2 065 0457 1.11
17:32:19 1 0 1 058 2144 0.39
17:33:12 1 0 1 073 0508 0.79
17:33:56 1 0 1 073 0564 0.65
17:35:21 1 0 2 069 0512 1.04
17:35:32 1 0 2 064 0511 1.13
17:37:17 1 0 1 053 0505 1.07
17:38:12 1 0 2 071 0480 1.07
17:39:40 1 0 1 056 0995 0.82
17:39:49 1 0 2 044 0548 0.81
17:40:10 1 0 1 077 0575 0.73
17:42:10 1 0 2 021 0397 0.22
17:46:33 1 0 2 059 0452 0.99
17:47:35 1 0 1 074 0516 0.67
17:49:10 1 0 1 064 0483 1.00
17:50:53 1 0 1 075 0487 1.06
17:53:50 1 0 1 074 0450 1.01
17:54:31 1 0 1 068 0489 1.22
17:56:30 1 0 1 083 0539 0.64
17:56:41 1 0 2 076 0484 0.81
17:58:10 1 0 1 066 0569 0.64
18:00:45 1 0 1 068 0455 1.04
18:01:06 1 0 1 089 0539 0.75
18:01:36 1 0 2 062 0482 1.17
18:01:55 1 0 1 072 0566 0.83
18:02:13 1 0 2 071 0482 1.13
18:02:57 1 0 1 053 0447 1.10
18:03:36 1 0 1 081 0487 1.10
18:06:00 1 0 1 045 2276 0.35
18:06:55 1 0 1 072 0553 0.61
18:08:34 1 0 1 075 0540 0.87
18:10:03 1 0 1 046 2656 0.51
18:10:15 1 0 1 100 0519 0.90
18:10:30 1 0 1 049 2107 0.69
18:12:06 1 0 1 068 0446 0.95
18:12:49 1 0 1 063 0613 0.74
18:16:01 1 0 1 068 0563 0.81
18:16:18 1 0 2 059 0448 1.09
18:16:43 1 0 1 047 1831 0.41
18:17:48 1 0 2 075 0551 0.74
18:18:54 1 0 2 057 0563 0.77
18:19:07 1 0 1 066 0564 0.69
18:19:29 1 0 1 036 0503 1.35
18:20:29 1 0 1 042 0559 0.71
18:24:26 1 0 1 078 0523 0.91
18:24:48 1 0 1 076 0540 0.55
18:24:56 1 0 1 094 0555 0.63
18:25:19 1 0 1 085 0454 1.02
18:26:25 1 0 2 087 0574 0.74
18:26:32 1 0 2 056 0559 0.64
18:29:08 1 0 2 071 0479 1.11
18:29:54 1 0 1 077 0516 1.15
18:29:59 1 0 2 048 0479 0.92
18:31:01 1 0 1 059 0475 0.92
18:31:16 1 0 1 079 0493 0.82
18:31:58 1 2 1 000 0000 0.15
18:32:11 1 1 1 000 0000 0.24
18:32:18 1 3 1 000 0000 0.42
18:33:11 1 0 1 083 0558 0.75
18:34:03 1 0 1 077 0491 0.95
18:37:41 1 0 2 065 0543 0.61
18:38:32 1 0 2 064 0519 0.49
18:40:52 1 0 1 066 0576 0.71
18:41:23 1 0 2 054 0495 1.17
18:45:06 1 0 1 065 1066 0.81
18:45:37 1 0 2 085 0567 0.86
18:46:26 1 0 2 069 0490 1.00
18:47:38 1 0 2 053 0523 1.05
18:47:39 1 0 2 060 0533 1.63
18:47:41 1 0 1 056 1061 0.83
18:47:42 1 0 1 052 0550 0.85
18:49:11 1 0 2 062 0315 0.22
18:50:39 1 0 1 059 0585 0.79
18:53:12 1 1 2 000 0000 0.40
18:53:14 1 1 2 006 0000 0.66
18:53:16 1 3 2 000 0000 1.04
18:53:18 1 0 2 054 0432 0.99
18:53:34 1 0 1 061 0565 0.77
18:54:04 1 0 2 073 1029 0.75
18:57:50 1 0 2 065 0475 0.87
18:58:51 1 0 1 034 2406 1.19
18:59:16 1 0 1 069 0569 0.71
19:00:50 1 0 1 045 2152 0.60
19:01:09 1 0 2 043 0519 1.29
19:01:14 1 0 1 079 0583 0.80
19:01:25 1 0 1 055 1915 0.49
19:01:27 1 0 1 054 0451 1.08
19:01:51 1 0 2 070 0504 1.17
19:03:39 1 0 1 068 0433 0.85
19:04:20 1 0 1 074 0496 0.90
19:05:02 1 0 2 066 0497 1.25
19:05:48 1 0 1 083 0567 0.76
19:05:54 1 0 1 074 0513 1.27
19:06:29 1 0 1 090 0521 1.26
19:06:58 1 0 2 060 0484 1.19
19:07:31 1 0 1 062 0554 0.72
19:08:14 1 0 1 068 0471 0.76
19:09:03 1 0 1 062 0575 0.85
19:11:44 1 0 1 066 0471 0.82
19:13:00 1 0 1 063 0593 0.69
19:13:38 1 0 1 083 0525 1.09
19:14:06 1 0 1 052 0465 0.99
19:14:18 1 0 1 052 1992 0.46
19:14:25 1 0 1 080 0508 1.18
19:14:52 1 0 1 053 0467 1.03
19:14:57 1 0 1 056 0454 1.20
19:15:11 1 0 1 040 2054 0.45
19:15:20 1 0 2 058 0497 0.93
19:15:31 1 0 1 042 2053 0.47
19:16:01 1 0 1 049 0567 0.59
19:16:35 1 0 1 077 0563 0.72
19:18:03 1 0 2 092 0562 0.66
19:19:06 1 0 2 029 0362 0.25
19:19:18 1 0 1 009 0121 1.21
19:19:31 1 1 2 000 0000 0.49
19:19:33 1 3 2 000 0000 0.40
19:20:36 1 0 1 083 0553 0.78
19:22:00 1 0 2 056 0517 0.72
19:22:35 1 0 1 027 0976 0.24
19:23:12 1 0 1 073 0553 0.80
19:23:19 1 0 1 097 0585 0.72
19:24:13 1 0 2 082 0550 0.78
19:26:42 1 0 1 092 0584 0.74
19:26:59 1 0 2 044 0900 0.62
19:27:11 1 0 2 078 0518 1.05
19:29:00 1 0 1 039 1213 0.41
19:29:34 1 0 2 076 0501 0.98
19:32:24 1 0 2 067 0500 1.10
19:34:04 1 0 1 036 2052 0.47
19:34:39 1 0 1 059 0425 0.83
19:34:57 1 0 1 066 0581 0.62
19:35:30 1 0 1 074 0475 1.22
19:35:40 1 0 1 069 0480 1.07
19:36:41 1 0 2 081 0534 1.38
19:40:55 1 0 2 056 0453 1.
